name,id
Seven Brothers Triple,18840637
Four-Passenger Gondola,18840853
Little Sister Double,143797779
Sarsaparilla Carpet Lift,143797783
Kissin' Cousin Double,143797791
Lincoln Express Quad,143797792
North Peak Express Quad,143797802
East Basin Double,143797803
Tote Road Quad,242368822
Riverside Connector,455840260
Kancamagus 8,931207835
