name,id
Blue Ribbon Quad,171655467
East Meadow Chairlift,171655468
Alpine Chairlift,171655469
Sun Mountain Express,171655470
Sun Chairlift,171655471
Plaza Chairlift,171655472
Lord's Prayer T-Bar,235726126
Star Carpet,235726133
