name,id
Solitude,10281875
Cornice Express,10281878
Caples Crest,10281940
Iron Horse,10281941
Snowkirk,130100676
Sunrise (4),10282120
TC Express,32437279
Vista,32437282
The Reut,32437286
Bunny,125433277
The Wall,130100784
12,130101297
Slide Mountain,258132198
13,258132361
Covered Wagon,258133458
Covered Wagon_0,470460947
