name,id
Lenawee Mountain Lift,17144372
Molly Hogan Lift,17144445
Pallavicini Lift,37353337
Black Mountain Express,37353338
Zuma Lift,102018790
 _0,258683225
Beavers,677913293
Lazy J Tow,685993650
