name,id
Panorama High Speed Quad,18796615
Ramrod Quad,18796617
Penny Pitou Silver Medal Quad,18805701
Pistol Triple,219686231
Tiger Triple,219687928
Thrill Hill Tow #1,219689105
Wonder Carpet,242367011
