name,id
Kaatskill Flyer,47793897
F Lift,48386081
Broadway Quad,217629681
E Lift,217629682
H Lift,256592132
HP Poma Lift,256592133
20th Century Quad,256592815
PL Pony Lift,256592816
C1 Carpet One,256592821
D Lift,256592823
Northern Express,664534982
Zephyr Express Quad,909115036
