name,id
Tannenbaum Express Quad,20036154
Yodeler Quad,20036160
Cindy's Quad,20038338
Sunrise Quad,136858705
Morning Star Express Quad,136858707
Chute Quad,136858710
SnowPine Quad,136858711
Creekside Quad,136858715
Eagle Quad,136858716
Spruce Lake Quad,136858717
Mardi Gras Xpress Quad,136858718
Boardwalk,256639519
Ski School Tow,256639517
