name,id
Lift 1,53215268
Lift 2,53215306
Lift 7A,53215421
Lift 7,53215424
Lift 4,53215428
Lift 8,53215476
Gondolita,53215494
Rueggli,53215560
Zipper 1,53215570
Zipper 2,257380915
Zipper 3,257380916
Pioneer,257382133
Kachina Peak Lift,397803480
lower zipper?,846884911
