name,id
White Peak Express Quad,18836420
Valley Run High Speed Quad,18836422
World Cup T-Bar,18836428
Pasture J-Bar,18837877
Northside Double,86468740
Lower Meadows Double,143897034
Sunnyside Triple,143897038
Kinder Park Lift,143938380
Exhibition Poma,651776880
Green Peak Triple,766381841
High Country T-Bar,766382966
