name,id
Sensation Quad,19699124
Gondola Skyride,19699989
FourRunner Quad,19699990
Toll House Double,19699996
Mountain Triple,46350308
Lookout Double,46350437
Over Easy Transfer Gondola,46351339
Sunny Spruce Quad,46351474
Alpine Double,46351503
Easy Street Double,46351574
Adventure Triple,203822050
Carpet Lift,203822055
Midway Surface,203826395
