name,id
Lift C East Chair,96605542
Lift D Middle Chair,96605544
Lift A Beginner's Chair,96605546
Lift F North Chair,96605548
Lift E North Chair,96605549
Lift B East Chair,96605551
Lift G Cable Tow,208860939
