name,id
Blazing Zephyr 6,38790253
Northwest Magnum 6,38790355
Lakeview,38795516
America,38795552
Skyridge Chair,38795553
Chuter,175341323
Galena,175353185
Rocco,190869323
Rocco_0,190869324
Little Mule,257192523
Flying Jenny,257192524
Wizard,469593010
