name,id
Sunrise Express,30907653
Shooting Star,30907662
Ursa Express,30907676
American Express,30907682
Snow Bowl Express,30907718
Summit Gondola,30907748
South American,30907754
Solstice,30922669
Villager,32640346
Tamarack,32640398
Cub Carpet,191577640
 _8,191577641
 _9,191577644
 _18,436287076
Ursa Express_19,436287138
South American_20,436288716
Summit Gondola_21,436290352
 _26,750314055
 _27,750314056
