name,id
Wildcat,10203748
Needles Express Gondola,136016336
John Paul Express Quad,136016402
Allen Peak Tram,136016424
Little Cat Express Quad,195798979
Middle Bowl,195798980
Becker,195798981
Strawberry Express Gondola,195798982
Porcupine,195801396
