name,id
Wildcat,10130257
Sunnyside,564199051
Collins,10140309
Albion,10144664
Supreme,10147452
Sugarloaf,137670512
Transfer Tow,256078977
Alta Lodge Tow,257809595
Rustler Lift,257809596
Grizzly Tow,257809597
Alf Engen Ski School Moving Conveyer,973195478
