name,id
West Mountain Express High Speed Quad,207260256
Bethlehem Express High Speed Quad,207260257
Zephyr High Speed Quad,207260259
Rosebrook Summit Express Quad,207260260
Learning Center Quad,207260261
Wonder Carpet,242290455
Red Carpet,242290456
Telegraph T-bar,259603475
Skyway Gondola,766575397
Fabyan's Express Triple,766575398
