name,id
Chair 2 Swift Creek Express,5535592
Chair 1 Big Mountain Express,5728340
Chair 7 Big Creek Express,51721100
Chair 4 Great Northern,51721107
Chair 3 Tenderfoot,51721121
Chair 6 Base Lodge,51721122
Heaven's T-Bar,51721130
Bigfoot T-Bar (T-bar 2),51721161
Big Easy Carpet,257012624
Chair 9 Easy Rider,257012625
Chair 10 Bad Rock,257013120
Elk Highlands Chair,257014978
Chair 11 Flower Point,320737212
Chair 5 East Rim,541918112
Chair 8 Hellroaring,895075820
