name,id
Engineer Lift,17083245
Hermosa Park Express,17083326
Purgatory Village Express,17087870
Legends Express,52041987
Grizzly Lift,52042043
Needles Lift,52042093
Twilight Lift,52042183
 _0,52042186
Graduate Lift,52042216
Columbine Lift,52042227
 _15,775615166
 _16,775615167
