name,id
Madonna 1 Lift,19699972
Sterling Lift,19699974
Madonna 2 Lift,46349729
Village Lift,46349737
Mogul Mouse's Magic Lift,46370296
Morse Highlands Lift,46370886
Sterling T-Bar,46371620
The Glider,255730667
 _20,841354960
