name,id
Abenaki Quad,204726132
Flying Bear Quad,204726134
Kachina Triple,204726143
East Double,205580572
Flying Yankee Quad,205580573
Summit Triple,205580574
Snowbelt,242374813
Learning Center Triple,242374815
West Double,255550877
