name,id
Whistler triple,139165762
Whiteway Triple,139165770
East Peak Express Quad,139165774
Wonderama Express Quad,139165777
Wheelchair Double,139165779
Park Tow,256104638
K Lift,256104664
Enclave Carpet,256182016
Wooly Bear Carpet,256618532
Westside Six,952809621
