name,id
Apres Vous High Speed Quad,15778036
Aerial Tram,15778675
Bridger Gondola,15778727
Thunder Quad Chair,15779211
Teewinot High Speed Quad,129586249
Casper Bowl High Speed Quad,129586250
Sublette Quad Chair,129586252
Marmot Double,257373820
Union Pass Quad,257373821
Moose Creek Quad,257373822
Teton Lift,386718947
Sweetwater Gondola,444901378
