name,id
North Pole Lift,191518857
North Face Lift,248393995
Avalanche Lift,248396949
Cortina Lift,248396950
 _0,248396951
Giant Steps Lift,248396952
Santa's Beard Rope Tow,248396953
 _1,248396954
Gunnar Lift,248396955
Tyrol Lift,248396956
Polar Bear Express,248396957
Blitzen Lift,248396958
 _2,248396959
Soutwind Lift,248396960
 _18,784106978
