trail_id,for_display,lat,lon,elevation,slope,index
98247833,True,45.81685570,-110.89832470,1874.89,0.00,0
98247833,True,45.81691530,-110.89827890,1874.30,-4.49,1
98247833,True,45.81697490,-110.89823310,1873.53,-5.85,2
98247833,True,45.81704590,-110.89809900,1871.30,-9.70,3
98247833,True,45.81705340,-110.89793535,1869.26,-9.12,4
98247833,True,45.81706090,-110.89777170,1868.48,-3.51,5
98247833,True,45.81703285,-110.89764835,1869.81,7.53,6
98247833,True,45.81700480,-110.89752500,1871.28,8.32,7
98247833,True,45.81701220,-110.89738010,1871.33,0.25,8
98247833,True,45.81705710,-110.89720310,1869.17,-8.42,9
98247833,True,45.81710200,-110.89707970,1867.07,-11.02,10
98247833,True,45.81711135,-110.89698045,1866.20,-6.40,11
98247833,True,45.81712070,-110.89688120,1865.47,-5.37,12
98247833,True,45.81706300,-110.89679830,1865.94,2.96,13
98247833,True,45.81700530,-110.89671540,1866.33,2.46,14
129611845,True,45.80052620,-110.92063530,2150.27,0.00,0
129611845,True,45.80065020,-110.92062880,2151.20,3.86,1
129611845,True,45.80077420,-110.92062230,2152.87,6.90,2
129611845,True,45.80088660,-110.92064885,2155.18,10.34,3
129611845,True,45.80099900,-110.92067540,2157.78,11.60,4
129611845,True,45.80111140,-110.92070195,2160.49,12.08,5
129611845,True,45.80122380,-110.92072850,2162.90,10.77,6
129611845,True,45.80131305,-110.92073797,2164.10,6.88,7
129611845,True,45.80140230,-110.92074745,2164.94,4.82,8
129611845,True,45.80149155,-110.92075693,2165.59,3.74,9
129611845,True,45.80158080,-110.92076640,2166.57,5.62,10
129611845,True,45.80164887,-110.92076830,2167.59,7.67,11
129611845,True,45.80171695,-110.92077020,2168.92,9.96,12
129611845,True,45.80178503,-110.92077210,2170.93,14.87,13
129611845,True,45.80185310,-110.92077400,2172.77,13.66,14
129611845,True,45.80192615,-110.92075810,2173.78,7.01,15
129611845,True,45.80199920,-110.92074220,2173.87,0.63,16
129611845,True,45.80206650,-110.92075560,2173.56,-2.35,17
129611845,True,45.80213380,-110.92076900,2172.43,-8.51,18
129611845,True,45.80224970,-110.92084410,2169.14,-13.10,19
