trail_id,for_display,lat,lon,elevation,slope,index
208645225,True,42.30038520,-71.68132450,132.20,0.00,0
208645225,True,42.30047251,-71.68135079,130.52,-9.59,1
208645225,True,42.30055983,-71.68137709,128.73,-10.20,2
208645225,True,42.30064714,-71.68140338,127.15,-9.03,3
208645225,True,42.30073445,-71.68142968,125.64,-8.63,4
208645225,True,42.30082176,-71.68145597,124.07,-8.97,5
208645225,True,42.30090907,-71.68148226,122.32,-9.98,6
208645225,True,42.30099639,-71.68150856,120.43,-10.76,7
208645225,True,42.30108370,-71.68153485,118.88,-8.86,8
208645225,True,42.30117101,-71.68156114,117.65,-7.05,9
208645225,True,42.30125832,-71.68158744,116.35,-7.45,10
208645225,True,42.30134564,-71.68161373,114.90,-8.29,11
208645225,True,42.30143295,-71.68164002,113.39,-8.63,12
208645225,True,42.30152026,-71.68166632,111.87,-8.69,13
208645225,True,42.30160757,-71.68169261,110.34,-8.75,14
208645225,True,42.30169489,-71.68171891,108.80,-8.80,15
208645225,True,42.30178220,-71.68174520,107.74,-6.08,16
208645226,True,42.30061690,-71.68077740,128.84,0.00,0
208645226,True,42.30070033,-71.68079522,127.63,-7.34,1
208645226,True,42.30078375,-71.68081305,126.29,-8.12,2
208645226,True,42.30086718,-71.68083087,125.00,-7.82,3
208645226,True,42.30095060,-71.68084870,123.68,-8.00,4
208645226,True,42.30103402,-71.68086652,122.03,-9.97,5
208645226,True,42.30111745,-71.68088435,120.18,-11.14,6
208645226,True,42.30120087,-71.68090217,118.67,-9.13,7
208645226,True,42.30128430,-71.68092000,117.46,-7.34,8
208645226,True,42.30136772,-71.68093783,116.14,-8.00,9
208645226,True,42.30145115,-71.68095565,114.71,-8.66,10
208645226,True,42.30153457,-71.68097348,113.39,-8.00,11
208645226,True,42.30161800,-71.68099130,112.25,-6.92,12
208645226,True,42.30170142,-71.68100913,111.04,-7.34,13
208645226,True,42.30178485,-71.68102695,109.67,-8.30,14
208645226,True,42.30186827,-71.68104478,108.37,-7.88,15
208645226,True,42.30195170,-71.68106260,107.44,-5.65,16
208645230,True,42.29882610,-71.68155410,154.59,0.00,0
208645230,True,42.29890251,-71.68160576,153.25,-8.03,1
208645230,True,42.29897893,-71.68165741,151.83,-8.50,2
208645230,True,42.29905534,-71.68170907,150.20,-9.74,3
208645230,True,42.29913175,-71.68176073,148.00,-13.04,4
208645230,True,42.29920816,-71.68181238,145.83,-12.87,5
208645230,True,42.29928458,-71.68186404,143.98,-11.02,6
208645230,True,42.29936099,-71.68191569,142.29,-10.09,7
208645230,True,42.29943740,-71.68196735,140.55,-10.38,8
208645230,True,42.29951381,-71.68201901,138.64,-11.37,9
208645230,True,42.29959023,-71.68207066,136.91,-10.32,10
208645230,True,42.29966664,-71.68212232,135.27,-9.80,11
208645230,True,42.29974305,-71.68217398,133.07,-13.04,12
208645230,True,42.29981946,-71.68222563,130.77,-13.61,13
208645230,True,42.29989588,-71.68227729,128.77,-11.89,14
208645230,True,42.29997229,-71.68232894,126.96,-10.79,15
208645230,True,42.30004870,-71.68238060,125.31,-9.85,16
208645230,True,42.30012511,-71.68243226,123.86,-8.68,17
208645230,True,42.30020153,-71.68248391,122.22,-9.79,18
208645230,True,42.30027794,-71.68253557,120.30,-11.43,19
208645230,True,42.30035435,-71.68258722,118.10,-13.04,20
208645230,True,42.30043076,-71.68263888,115.94,-12.81,21
208645230,True,42.30050718,-71.68269054,114.20,-10.38,22
208645230,True,42.30058359,-71.68274219,112.67,-9.15,23
208645230,True,42.30066000,-71.68279385,111.24,-8.56,24
208645230,True,42.30073641,-71.68284551,109.71,-9.15,25
