,trail_id,for_display,lat,lon,elevation,slope
0,235742394,True,44.58046480,-71.90500280,541.80,0.00
1,235742394,True,44.58052215,-71.90485530,541.69,-0.47
2,235742394,True,44.58057950,-71.90470780,544.52,12.00
3,235742394,True,44.58062535,-71.90463000,545.26,5.29
4,235742394,True,44.58067120,-71.90455220,545.74,3.43
5,235742394,True,44.58072850,-71.90448647,545.47,-1.88
6,235742394,True,44.58078580,-71.90442075,545.10,-2.57
7,235742394,True,44.58084310,-71.90435503,544.35,-5.21
8,235742394,True,44.58090040,-71.90428930,543.64,-4.93
0,235742397,True,44.58372250,-71.91078850,454.14,0.00
1,235742397,True,44.58372287,-71.91088428,453.51,-4.75
2,235742397,True,44.58372325,-71.91098005,452.77,-5.57
3,235742397,True,44.58372362,-71.91107583,452.36,-3.09
4,235742397,True,44.58372400,-71.91117160,450.75,-11.98
5,235742397,True,44.58372970,-71.91132720,446.07,-20.77
6,235742397,True,44.58373540,-71.91148280,440.31,-25.02
7,235742397,True,44.58374783,-71.91158875,437.04,-21.03
8,235742397,True,44.58376025,-71.91169470,434.75,-15.07
9,235742397,True,44.58377267,-71.91180065,432.75,-13.23
10,235742397,True,44.58378510,-71.91190660,432.84,0.61
11,235742397,True,44.58383670,-71.91201120,432.80,-0.23
12,235742397,True,44.58388830,-71.91211580,432.13,-3.80
13,235742397,True,44.58399140,-71.91214790,428.49,-17.22
14,235742397,True,44.58408120,-71.91212110,427.43,-5.93
15,235742397,True,44.58417100,-71.91209430,428.09,3.70
16,235742397,True,44.58424360,-71.91202190,427.56,-3.06
17,235742397,True,44.58431620,-71.91194950,426.86,-4.04
18,235742397,True,44.58440975,-71.91184390,427.72,3.69
19,235742397,True,44.58450330,-71.91173830,428.42,3.00
0,235742401,True,44.57999190,-71.90408260,564.94,0.00
1,235742401,True,44.58000125,-71.90421610,562.87,-11.03
2,235742401,True,44.58001060,-71.90434960,559.92,-15.52
3,235742401,True,44.58001995,-71.90448310,556.74,-16.66
4,235742401,True,44.58002930,-71.90461660,554.32,-12.83
5,235742401,True,44.58005600,-71.90480165,553.14,-4.51
6,235742401,True,44.58008270,-71.90498670,549.94,-12.08
7,235742401,True,44.58014575,-71.90512620,546.54,-14.57
8,235742401,True,44.58020880,-71.90526570,543.93,-11.28
9,235742401,True,44.58027377,-71.90532737,542.37,-10.14
10,235742401,True,44.58033875,-71.90538905,540.69,-10.90
11,235742401,True,44.58040372,-71.90545073,539.62,-6.99
12,235742401,True,44.58046870,-71.90551240,538.54,-7.06
13,235742401,True,44.58052792,-71.90557143,537.23,-9.21
14,235742401,True,44.58058715,-71.90563045,536.21,-7.20
15,235742401,True,44.58064638,-71.90568948,535.10,-7.83
16,235742401,True,44.58070560,-71.90574850,534.07,-7.27
17,235742401,True,44.58076290,-71.90585575,532.64,-7.67
18,235742401,True,44.58082020,-71.90596300,531.28,-7.30
19,235742401,True,44.58086415,-71.90610520,529.98,-6.04
20,235742401,True,44.58090810,-71.90624740,528.68,-6.04
21,235742401,True,44.58094918,-71.90632652,527.51,-8.58
22,235742401,True,44.58099025,-71.90640565,526.28,-9.01
23,235742401,True,44.58103132,-71.90648477,524.97,-9.59
24,235742401,True,44.58107240,-71.90656390,523.57,-10.23
25,235742401,True,44.58113735,-71.90662557,521.87,-11.03
26,235742401,True,44.58120230,-71.90668725,520.48,-9.06
27,235742401,True,44.58126725,-71.90674893,519.08,-9.12
28,235742401,True,44.58133220,-71.90681060,517.84,-8.09
29,235742401,True,44.58141052,-71.90687900,516.25,-8.81
30,235742401,True,44.58148885,-71.90694740,514.61,-9.08
31,235742401,True,44.58156718,-71.90701580,512.99,-8.98
32,235742401,True,44.58164550,-71.90708420,511.20,-9.90
33,235742401,True,44.58171522,-71.90716870,509.39,-10.02
34,235742401,True,44.58178495,-71.90725320,507.64,-9.70
35,235742401,True,44.58185468,-71.90733770,505.90,-9.64
36,235742401,True,44.58192440,-71.90742220,504.27,-9.04
37,235742401,True,44.58198935,-71.90756435,501.94,-9.88
38,235742401,True,44.58205430,-71.90770650,499.54,-10.17
39,235742401,True,44.58208390,-71.90783928,497.91,-8.41
40,235742401,True,44.58211350,-71.90797205,496.59,-6.83
41,235742401,True,44.58214310,-71.90810483,495.13,-7.55
42,235742401,True,44.58217270,-71.90823760,493.52,-8.31
43,235742401,True,44.58219373,-71.90841193,491.85,-6.80
44,235742401,True,44.58221475,-71.90858625,490.55,-5.30
45,235742401,True,44.58223578,-71.90876058,489.56,-4.04
46,235742401,True,44.58225680,-71.90893490,488.55,-4.13
47,235742401,True,44.58228355,-71.90904353,487.50,-6.58
48,235742401,True,44.58231030,-71.90915215,486.53,-6.08
49,235742401,True,44.58233705,-71.90926078,485.72,-5.08
50,235742401,True,44.58236380,-71.90936940,484.90,-5.15
51,235742401,True,44.58241443,-71.90944445,483.73,-8.13
52,235742401,True,44.58246505,-71.90951950,482.62,-7.72
53,235742401,True,44.58251568,-71.90959455,481.45,-8.13
54,235742401,True,44.58256630,-71.90966960,479.99,-10.11
55,235742401,True,44.58265228,-71.90976482,477.56,-11.29
56,235742401,True,44.58273825,-71.90986005,475.29,-10.56
57,235742401,True,44.58282423,-71.90995527,473.18,-9.83
58,235742401,True,44.58291020,-71.91005050,472.13,-4.93
59,235742401,True,44.58296750,-71.91011887,471.00,-7.70
60,235742401,True,44.58302480,-71.91018725,469.45,-10.50
61,235742401,True,44.58308210,-71.91025563,467.57,-12.67
62,235742401,True,44.58313940,-71.91032400,466.15,-9.64
