,trail_id,for_display,lat,lon,elevation,slope
0,685996705,True,37.47382300,-106.80284240,3455.52,0.00
1,685996705,True,37.47390425,-106.80281574,3454.18,-8.17
2,685996705,True,37.47398550,-106.80278908,3452.82,-8.29
3,685996705,True,37.47406675,-106.80276241,3451.41,-8.59
4,685996705,True,37.47414800,-106.80273575,3449.99,-8.65
5,685996705,True,37.47422925,-106.80270909,3448.47,-9.25
6,685996705,True,37.47431050,-106.80268243,3446.97,-9.13
7,685996705,True,37.47439175,-106.80265576,3445.59,-8.41
8,685996705,True,37.47447300,-106.80262910,3444.31,-7.81
9,685996705,True,37.47455425,-106.80260244,3443.09,-7.45
10,685996705,True,37.47463550,-106.80257578,3441.77,-8.05
11,685996705,True,37.47471675,-106.80254911,3440.28,-9.07
12,685996705,True,37.47479800,-106.80252245,3438.38,-11.50
13,685996705,True,37.47487925,-106.80249579,3436.17,-13.32
14,685996705,True,37.47496050,-106.80246913,3434.24,-11.68
15,685996705,True,37.47504175,-106.80244246,3432.68,-9.49
16,685996705,True,37.47512300,-106.80241580,3431.26,-8.65
17,685996705,True,37.47524279,-106.80235139,3429.47,-7.05
18,685996705,True,37.47536258,-106.80228698,3427.28,-8.60
19,685996705,True,37.47548236,-106.80222256,3424.60,-10.48
20,685996705,True,37.47560215,-106.80215815,3421.33,-12.72
21,685996705,True,37.47572194,-106.80209374,3418.67,-10.41
22,685996705,True,37.47584172,-106.80202933,3416.54,-8.37
23,685996705,True,37.47596151,-106.80196491,3414.29,-8.83
24,685996705,True,37.47608130,-106.80190050,3411.92,-9.29
25,685996705,True,37.47615735,-106.80185955,3410.33,-9.81
26,685996705,True,37.47623340,-106.80181860,3409.12,-7.50
27,685996705,True,37.47630195,-106.80177594,3408.29,-5.58
28,685996705,True,37.47637050,-106.80173329,3407.59,-4.71
29,685996705,True,37.47643905,-106.80169063,3407.01,-3.90
30,685996705,True,37.47650760,-106.80164798,3406.51,-3.37
31,685996705,True,37.47657615,-106.80160532,3406.11,-2.69
32,685996705,True,37.47664470,-106.80156266,3405.65,-3.10
33,685996705,True,37.47671325,-106.80152001,3405.32,-2.22
34,685996705,True,37.47678180,-106.80147735,3404.93,-2.63
35,685996705,True,37.47685035,-106.80143469,3404.68,-1.68
36,685996705,True,37.47691890,-106.80139204,3404.18,-3.37
37,685996705,True,37.47698745,-106.80134938,3403.80,-2.56
38,685996705,True,37.47705600,-106.80130672,3403.07,-4.91
39,685996705,True,37.47712455,-106.80126407,3402.32,-5.04
40,685996705,True,37.47719310,-106.80122141,3401.27,-7.04
41,685996705,True,37.47726165,-106.80117876,3399.74,-10.20
42,685996705,True,37.47733020,-106.80113610,3398.25,-9.94
43,685996705,True,37.47740806,-106.80105292,3396.57,-8.42
44,685996705,True,37.47748592,-106.80096975,3395.05,-7.63
45,685996705,True,37.47756379,-106.80088658,3393.50,-7.78
46,685996705,True,37.47764165,-106.80080340,3392.11,-6.98
47,685996705,True,37.47771951,-106.80072023,3390.81,-6.53
48,685996705,True,37.47779737,-106.80063705,3389.01,-9.01
49,685996705,True,37.47787524,-106.80055388,3387.13,-9.40
50,685996705,True,37.47795310,-106.80047070,3385.30,-9.16
51,685996705,True,37.47800557,-106.80036831,3383.46,-9.71
52,685996705,True,37.47805805,-106.80026593,3381.60,-9.81
53,685996705,True,37.47811052,-106.80016354,3379.68,-10.12
54,685996705,True,37.47816300,-106.80006115,3377.75,-10.17
55,685996705,True,37.47821547,-106.79995876,3375.99,-9.29
56,685996705,True,37.47826795,-106.79985638,3374.21,-9.40
57,685996705,True,37.47832042,-106.79975399,3372.30,-10.07
58,685996705,True,37.47837290,-106.79965160,3370.44,-9.81
59,685996705,True,37.47841860,-106.79958122,3369.00,-10.17
60,685996705,True,37.47846430,-106.79951085,3367.47,-10.80
61,685996705,True,37.47851000,-106.79944048,3365.16,-16.06
62,685996705,True,37.47855570,-106.79937010,3362.43,-18.79
63,685996705,True,37.47860140,-106.79929972,3359.70,-18.79
64,685996705,True,37.47864710,-106.79922935,3357.14,-17.70
65,685996705,True,37.47869280,-106.79915898,3354.70,-16.91
66,685996705,True,37.47873850,-106.79908860,3352.43,-15.80
67,685996705,True,37.47871143,-106.79892222,3350.72,-6.51
68,685996705,True,37.47868435,-106.79875585,3348.97,-6.66
69,685996705,True,37.47865727,-106.79858947,3347.15,-6.92
70,685996705,True,37.47863020,-106.79842310,3345.31,-7.00
71,685996705,True,37.47860311,-106.79828020,3343.81,-6.60
72,685996705,True,37.47857602,-106.79813730,3342.14,-7.34
73,685996705,True,37.47854894,-106.79799440,3340.47,-7.34
74,685996705,True,37.47852185,-106.79785150,3338.88,-6.99
75,685996705,True,37.47849476,-106.79770860,3337.29,-6.99
