,trail_id,for_display,lat,lon,elevation,slope
0,393238634,True,44.13427400,-70.28387780,145.19,0.00
1,393238634,True,44.13415657,-70.28382415,145.44,1.04
2,393238634,True,44.13403915,-70.28377050,145.37,-0.29
3,393238634,True,44.13392173,-70.28371685,144.73,-2.67
4,393238634,True,44.13380430,-70.28366320,143.85,-3.66
5,393238634,True,44.13371769,-70.28362386,143.06,-4.46
6,393238634,True,44.13363107,-70.28358453,142.09,-5.47
7,393238634,True,44.13354446,-70.28354519,140.99,-6.20
8,393238634,True,44.13345785,-70.28350585,139.79,-6.76
9,393238634,True,44.13337124,-70.28346651,138.31,-8.31
10,393238634,True,44.13328463,-70.28342718,136.44,-10.46
11,393238634,True,44.13319801,-70.28338784,133.62,-15.56
12,393238634,True,44.13311140,-70.28334850,131.30,-12.90
13,393238634,True,44.13299120,-70.28328692,128.74,-10.19
14,393238634,True,44.13287100,-70.28322535,126.74,-7.99
15,393238634,True,44.13275080,-70.28316378,124.67,-8.27
16,393238634,True,44.13263060,-70.28310220,121.53,-12.43
17,393238634,True,44.13256392,-70.28304053,119.80,-11.00
18,393238634,True,44.13249725,-70.28297885,118.24,-9.94
19,393238634,True,44.13243058,-70.28291717,116.77,-9.38
20,393238634,True,44.13236390,-70.28285550,115.37,-8.94
21,393238634,True,44.13228605,-70.28275010,113.94,-6.76
22,393238634,True,44.13220820,-70.28264470,113.14,-3.79
23,393238634,True,44.13219980,-70.28257630,112.55,-6.08
24,393238634,True,44.13222938,-70.28248860,111.73,-6.05
25,393238634,True,44.13225895,-70.28240090,110.86,-6.42
26,393238634,True,44.13228852,-70.28231320,109.94,-6.78
27,393238634,True,44.13231810,-70.28222550,108.98,-7.08
28,393238634,True,44.13239440,-70.28214650,107.74,-6.69
29,393238634,True,44.13247543,-70.28212870,106.64,-6.88
30,393238634,True,44.13255645,-70.28211090,104.64,-12.37
31,393238634,True,44.13263748,-70.28209310,102.41,-13.74
32,393238634,True,44.13271850,-70.28207530,100.89,-9.46
33,393238634,True,44.13280005,-70.28202940,99.70,-6.94
34,393238634,True,44.13288160,-70.28198350,99.33,-2.17
35,393238634,True,44.13295170,-70.28185640,96.51,-12.43
36,393238634,True,44.13298355,-70.28176110,93.72,-18.39
37,393238634,True,44.13301540,-70.28166580,91.35,-15.77
38,393238634,True,44.13306890,-70.28159190,90.22,-7.68
39,393238634,True,44.13315265,-70.28155182,89.64,-3.37
40,393238634,True,44.13323640,-70.28151175,88.66,-5.68
41,393238634,True,44.13332015,-70.28147168,87.79,-5.05
42,393238634,True,44.13340390,-70.28143160,86.99,-4.64
43,393238634,True,44.13353095,-70.28137528,86.29,-2.70
44,393238634,True,44.13365800,-70.28131895,86.07,-0.85
45,393238634,True,44.13378505,-70.28126262,85.74,-1.28
46,393238634,True,44.13391210,-70.28120630,84.71,-3.97
47,393238634,True,44.13397948,-70.28118216,84.08,-4.66
48,393238634,True,44.13404685,-70.28115802,83.15,-6.86
49,393238634,True,44.13411423,-70.28113389,81.54,-11.76
50,393238634,True,44.13418160,-70.28110975,79.94,-11.69
51,393238634,True,44.13424898,-70.28108561,79.23,-5.24
52,393238634,True,44.13431635,-70.28106148,79.21,-0.15
53,393238634,True,44.13438373,-70.28103734,79.74,3.92
54,393238634,True,44.13445110,-70.28101320,79.77,0.22
55,393238634,True,44.13452940,-70.28099280,79.62,-0.97
56,393238634,True,44.13460770,-70.28097240,79.20,-2.71
57,393238634,True,44.13468600,-70.28095200,78.90,-1.94
58,393238634,True,44.13476430,-70.28093160,78.75,-0.97
59,393238634,True,44.13483870,-70.28091430,78.64,-0.75
60,393238634,True,44.13491310,-70.28089700,78.55,-0.61
61,393238634,True,44.13495180,-70.28088790,78.51,-0.53
62,393238634,True,44.13502213,-70.28089499,78.51,0.00
63,393238634,True,44.13509245,-70.28090208,78.52,0.07
64,393238634,True,44.13516277,-70.28090916,78.52,0.00
65,393238634,True,44.13523310,-70.28091625,78.53,0.07
66,393238634,True,44.13530343,-70.28092334,78.55,0.15
67,393238634,True,44.13537375,-70.28093042,78.56,0.07
68,393238634,True,44.13544407,-70.28093751,78.56,0.00
69,393238634,True,44.13551440,-70.28094460,78.56,0.00
0,393238635,True,44.13380430,-70.28366320,143.85,0.00
1,393238635,True,44.13372245,-70.28356023,142.80,-4.89
2,393238635,True,44.13364060,-70.28345725,141.43,-6.37
3,393238635,True,44.13355875,-70.28335427,139.90,-7.11
4,393238635,True,44.13347690,-70.28325130,137.98,-8.90
5,393238635,True,44.13346058,-70.28315043,136.46,-10.44
6,393238635,True,44.13344425,-70.28304955,134.21,-15.25
7,393238635,True,44.13342792,-70.28294868,131.33,-19.24
8,393238635,True,44.13341160,-70.28284780,128.17,-20.95
9,393238635,True,44.13339235,-70.28270295,123.91,-19.92
10,393238635,True,44.13337310,-70.28255810,119.88,-18.92
11,393238635,True,44.13335192,-70.28246155,117.36,-17.37
12,393238635,True,44.13333075,-70.28236500,115.15,-15.34
13,393238635,True,44.13330957,-70.28226845,113.09,-14.34
14,393238635,True,44.13328840,-70.28217190,110.47,-18.01
15,393238635,True,44.13328840,-70.28198950,104.97,-20.70
