trail_id,for_display,lat,lon,elevation,slope,index
94442148,True,39.75034000,-77.94074600,543.33,0.00,0
94442148,True,39.75026780,-77.94072965,542.82,-3.58,1
94442148,True,39.75019560,-77.94071330,542.28,-3.79,2
94442148,True,39.75012340,-77.94069695,541.72,-3.93,3
94442148,True,39.75005120,-77.94068060,540.97,-5.26,4
94442148,True,39.74993270,-77.94066390,539.27,-7.31,5
94442148,True,39.74981420,-77.94064720,537.31,-8.41,6
94442148,True,39.74974270,-77.94064305,536.13,-8.43,7
94442148,True,39.74967120,-77.94063890,534.95,-8.43,8
94442148,True,39.74959970,-77.94063475,533.71,-8.86,9
94442148,True,39.74952820,-77.94063060,532.49,-8.72,10
94442148,True,39.74943443,-77.94063870,531.08,-7.68,11
94442148,True,39.74934065,-77.94064680,529.71,-7.47,12
94442148,True,39.74924687,-77.94065490,528.36,-7.36,13
94442148,True,39.74915310,-77.94066300,527.00,-7.42,14
94442148,True,39.74908915,-77.94069185,526.51,-3.72,15
94442148,True,39.74902520,-77.94072070,526.09,-3.19,16
94442148,True,39.74896125,-77.94074955,525.40,-5.24,17
94442148,True,39.74889730,-77.94077840,524.67,-5.54,18
94442148,True,39.74883335,-77.94080725,524.03,-4.86,19
94442148,True,39.74876940,-77.94083610,523.08,-7.19,20
94442148,True,39.74870545,-77.94086495,522.03,-7.94,21
94442148,True,39.74864150,-77.94089380,521.21,-6.22,22
94442148,True,39.74852070,-77.94093490,519.73,-6.08,23
94442148,True,39.74842670,-77.94094905,518.53,-6.51,24
94442148,True,39.74833270,-77.94096320,517.44,-5.91,25
94442148,True,39.74824535,-77.94096803,516.24,-7.04,26
94442148,True,39.74815800,-77.94097285,514.86,-8.08,27
94442148,True,39.74807065,-77.94097767,513.41,-8.48,28
94442148,True,39.74798330,-77.94098250,512.12,-7.56,29
94442148,True,39.74790712,-77.94097270,510.91,-8.09,30
94442148,True,39.74783095,-77.94096290,509.76,-7.70,31
94442148,True,39.74775478,-77.94095310,508.72,-6.97,32
94442148,True,39.74767860,-77.94094330,507.83,-5.97,33
94442148,True,39.74759990,-77.94092461,506.84,-6.35,34
94442148,True,39.74752120,-77.94090593,505.79,-6.73,35
94442148,True,39.74744250,-77.94088724,504.62,-7.49,36
94442148,True,39.74736380,-77.94086855,503.41,-7.75,37
94442148,True,39.74728510,-77.94084986,502.00,-9.01,38
94442148,True,39.74720640,-77.94083117,500.40,-10.20,39
94442148,True,39.74712770,-77.94081249,498.76,-10.45,40
94442148,True,39.74704900,-77.94079380,497.01,-11.13,41
94442156,True,39.75052520,-77.94056850,543.31,0.00,0
94442156,True,39.75058305,-77.94048470,543.04,-1.61,1
94442156,True,39.75064090,-77.94040090,542.55,-2.91,2
94442156,True,39.75066917,-77.94025867,541.56,-4.51,3
94442156,True,39.75069745,-77.94011645,540.31,-5.68,4
94442156,True,39.75072573,-77.93997423,539.03,-5.82,5
94442156,True,39.75075400,-77.93983200,537.63,-6.36,6
94442156,True,39.75074862,-77.93967395,535.33,-9.65,7
94442156,True,39.75074325,-77.93951590,532.52,-11.74,8
94442156,True,39.75073787,-77.93935785,529.52,-12.51,9
94442156,True,39.75073250,-77.93919980,526.03,-14.47,10
94442156,True,39.75070827,-77.93910724,523.28,-18.21,11
94442156,True,39.75068405,-77.93901468,520.52,-18.27,12
94442156,True,39.75065982,-77.93892211,517.71,-18.58,13
94442156,True,39.75063560,-77.93882955,514.73,-19.62,14
94442156,True,39.75061137,-77.93873699,511.82,-19.19,15
94442156,True,39.75058715,-77.93864443,509.04,-18.40,16
94442156,True,39.75056292,-77.93855186,506.41,-17.46,17
94442156,True,39.75053870,-77.93845930,504.01,-16.02,18
94442156,True,39.75050307,-77.93837927,501.79,-15.68,19
94442156,True,39.75046745,-77.93829924,499.67,-15.01,20
94442156,True,39.75043182,-77.93821921,497.57,-14.88,21
94442156,True,39.75039620,-77.93813918,495.48,-14.81,22
94442156,True,39.75036058,-77.93805914,493.28,-15.55,23
94442156,True,39.75032495,-77.93797911,491.05,-15.75,24
94442156,True,39.75028932,-77.93789908,489.11,-13.79,25
94442156,True,39.75025370,-77.93781905,487.37,-12.41,26
94442156,True,39.75021807,-77.93773902,485.80,-11.23,27
94442156,True,39.75018245,-77.93765899,483.94,-13.24,28
94442156,True,39.75014683,-77.93757896,481.69,-15.89,29
94442156,True,39.75011120,-77.93749892,479.28,-16.95,30
94442156,True,39.75007557,-77.93741889,477.07,-15.62,31
94442156,True,39.75003995,-77.93733886,475.19,-13.38,32
94442156,True,39.75000432,-77.93725883,473.47,-12.27,33
94442156,True,39.74996870,-77.93717880,471.70,-12.62,34
94442156,True,39.74990534,-77.93710648,469.28,-14.48,35
94442156,True,39.74984197,-77.93703415,466.79,-14.87,36
94442156,True,39.74977861,-77.93696182,464.18,-15.56,37
94442156,True,39.74971525,-77.93688950,461.27,-17.25,38
94442156,True,39.74965189,-77.93681718,458.13,-18.52,39
94442156,True,39.74958852,-77.93674485,454.85,-19.28,40
94442156,True,39.74952516,-77.93667253,451.52,-19.56,41
94442156,True,39.74946180,-77.93660020,448.13,-19.88,42
94442156,True,39.74941715,-77.93651020,445.12,-18.20,43
94442156,True,39.74937250,-77.93642020,442.19,-17.74,44
94442156,True,39.74932785,-77.93633020,439.30,-17.52,45
94442156,True,39.74928320,-77.93624020,436.29,-18.20,46
94442156,True,39.74923855,-77.93615020,433.29,-18.14,47
94442156,True,39.74919390,-77.93606020,430.28,-18.20,48
94442156,True,39.74914925,-77.93597020,427.28,-18.14,49
94442156,True,39.74910460,-77.93588020,424.51,-16.83,50
94442156,True,39.74905995,-77.93579020,421.57,-17.80,51
94442156,True,39.74901530,-77.93570020,418.49,-18.59,52
94442156,True,39.74897065,-77.93561020,415.32,-19.09,53
94442156,True,39.74892600,-77.93552020,411.97,-20.09,54
94442156,True,39.74888135,-77.93543020,408.67,-19.82,55
94442156,True,39.74883670,-77.93534020,405.52,-18.98,56
94442156,True,39.74879205,-77.93525020,402.30,-19.37,57
94442156,True,39.74874740,-77.93516020,398.91,-20.31,58
94442156,True,39.74868014,-77.93511415,395.10,-24.27,59
94442156,True,39.74861287,-77.93506810,391.20,-24.77,60
94442156,True,39.74854561,-77.93502205,387.29,-24.83,61
94442156,True,39.74847835,-77.93497600,383.40,-24.71,62
94442156,True,39.74841109,-77.93492995,379.54,-24.55,63
94442156,True,39.74834382,-77.93488390,375.73,-24.26,64
94442156,True,39.74827656,-77.93483785,372.15,-22.96,65
94442156,True,39.74820930,-77.93479180,368.80,-21.62,66
94442156,True,39.74813656,-77.93477699,365.80,-20.12,67
94442156,True,39.74806383,-77.93476218,362.80,-20.13,68
94442156,True,39.74799109,-77.93474736,359.83,-19.94,69
94442156,True,39.74791835,-77.93473255,357.10,-18.44,70
94442156,True,39.74784561,-77.93471774,354.84,-15.43,71
94442156,True,39.74777287,-77.93470293,352.74,-14.39,72
94442156,True,39.74770014,-77.93468811,350.67,-14.19,73
94442156,True,39.74762740,-77.93467330,348.53,-14.65,74
94442156,True,39.74755522,-77.93468001,346.19,-16.21,75
94442156,True,39.74748305,-77.93468673,343.74,-16.94,76
94442156,True,39.74741087,-77.93469344,341.25,-17.19,77
94442156,True,39.74733870,-77.93470015,338.70,-17.59,78
94442156,True,39.74726653,-77.93470686,336.05,-18.23,79
94442156,True,39.74719435,-77.93471357,333.37,-18.42,80
94442156,True,39.74712218,-77.93472029,330.78,-17.84,81
94442156,True,39.74705000,-77.93472700,328.22,-17.65,82
94442156,True,39.74697090,-77.93475005,325.38,-17.49,83
94442156,True,39.74689180,-77.93477310,322.66,-16.79,84
94442156,True,39.74681270,-77.93479615,320.52,-13.36,85
94442156,True,39.74673360,-77.93481920,318.74,-11.17,86
94442159,True,39.75037360,-77.94040830,541.41,0.00,0
94442159,True,39.75031884,-77.94032271,538.88,-14.88,1
94442159,True,39.75026408,-77.94023713,536.65,-13.19,2
94442159,True,39.75020931,-77.94015154,534.04,-15.33,3
94442159,True,39.75015455,-77.94006595,531.18,-16.72,4
94442159,True,39.75009979,-77.93998036,528.35,-16.56,5
94442159,True,39.75004503,-77.93989477,525.52,-16.56,6
94442159,True,39.74999026,-77.93980919,522.42,-18.04,7
94442159,True,39.74993550,-77.93972360,519.27,-18.31,8
94442159,True,39.74988074,-77.93963801,516.27,-17.49,9
94442159,True,39.74982598,-77.93955243,513.31,-17.27,10
94442159,True,39.74977121,-77.93946684,510.29,-17.60,11
