,trail_id,for_display,lat,lon,elevation,slope
0,208447133,True,38.89431250,-106.94377430,3256.14,0.00
1,208447133,True,38.89441060,-106.94382160,3254.28,-9.07
2,208447133,True,38.89442860,-106.94398570,3253.53,-2.99
3,208447133,True,38.89444035,-106.94409260,3252.09,-8.76
4,208447133,True,38.89445210,-106.94419950,3250.28,-10.96
5,208447133,True,38.89444860,-106.94429055,3249.41,-6.29
6,208447133,True,38.89444510,-106.94438160,3248.60,-5.86
7,208447133,True,38.89444150,-106.94447350,3247.85,-5.38
8,208447133,True,38.89439540,-106.94456905,3248.62,4.53
9,208447133,True,38.89434930,-106.94466460,3248.40,-1.30
10,208447133,True,38.89428685,-106.94476095,3247.15,-6.57
11,208447133,True,38.89422440,-106.94485730,3244.38,-14.32
12,208447133,True,38.89415880,-106.94491750,3242.80,-10.00
13,208447133,True,38.89409320,-106.94497770,3241.19,-10.18
14,208447133,True,38.89402260,-106.94505950,3238.94,-12.02
15,208447133,True,38.89396830,-106.94512060,3237.52,-10.03
16,208447133,True,38.89391400,-106.94518170,3236.12,-9.89
17,208447133,True,38.89385795,-106.94524950,3234.73,-9.22
18,208447133,True,38.89380190,-106.94531730,3233.64,-7.26
19,208447133,True,38.89375755,-106.94546605,3230.18,-14.09
20,208447133,True,38.89371320,-106.94561480,3229.60,-2.41
21,208447133,True,38.89369320,-106.94577600,3229.00,-2.43
22,208447133,True,38.89369200,-106.94590645,3227.67,-6.72
23,208447133,True,38.89369080,-106.94603690,3226.58,-5.51
24,208447133,True,38.89368960,-106.94616735,3225.75,-4.20
25,208447133,True,38.89368840,-106.94629780,3225.02,-3.70
26,208447133,True,38.89369326,-106.94638460,3224.29,-5.54
27,208447133,True,38.89369813,-106.94647140,3223.66,-4.78
28,208447133,True,38.89370299,-106.94655820,3223.06,-4.55
29,208447133,True,38.89370785,-106.94664500,3222.42,-4.86
30,208447133,True,38.89371271,-106.94673180,3221.76,-5.01
31,208447133,True,38.89371757,-106.94681860,3221.14,-4.71
32,208447133,True,38.89372244,-106.94690540,3220.49,-4.93
33,208447133,True,38.89372730,-106.94699220,3219.78,-5.39
34,208447133,True,38.89371827,-106.94709787,3219.30,-2.99
35,208447133,True,38.89370925,-106.94720355,3218.51,-4.91
36,208447133,True,38.89370023,-106.94730922,3217.34,-7.25
37,208447133,True,38.89369120,-106.94741490,3215.83,-9.32
38,208447133,True,38.89364010,-106.94754840,3215.61,-0.98
39,208447133,True,38.89358900,-106.94768190,3215.21,-1.78
40,208447133,True,38.89357162,-106.94777692,3213.80,-9.48
41,208447133,True,38.89355425,-106.94787195,3212.42,-9.28
42,208447133,True,38.89353687,-106.94796697,3211.23,-8.02
43,208447133,True,38.89351950,-106.94806200,3210.30,-6.28
44,208447133,True,38.89351118,-106.94817045,3208.77,-9.21
45,208447133,True,38.89350285,-106.94827890,3207.17,-9.63
46,208447133,True,38.89349452,-106.94838735,3205.51,-9.98
47,208447133,True,38.89348620,-106.94849580,3204.12,-8.38
48,208447133,True,38.89345805,-106.94864865,3203.53,-2.49
49,208447133,True,38.89342990,-106.94880150,3203.09,-1.85
50,208447133,True,38.89340813,-106.94894110,3202.47,-2.88
51,208447133,True,38.89338635,-106.94908070,3201.78,-3.21
52,208447133,True,38.89336457,-106.94922030,3201.00,-3.62
53,208447133,True,38.89334280,-106.94935990,3199.87,-5.24
54,208447133,True,38.89332365,-106.94948030,3198.61,-6.76
55,208447133,True,38.89330450,-106.94960070,3197.06,-8.29
56,208447133,True,38.89326705,-106.94974920,3195.39,-7.05
57,208447133,True,38.89322960,-106.94989770,3193.63,-7.42
58,208447133,True,38.89320685,-106.94998122,3192.73,-6.70
59,208447133,True,38.89318410,-106.95006475,3191.58,-8.54
60,208447133,True,38.89316135,-106.95014828,3190.41,-8.69
61,208447133,True,38.89313860,-106.95023180,3189.31,-8.17
62,208447133,True,38.89307940,-106.95029983,3190.48,7.55
63,208447133,True,38.89302020,-106.95036785,3191.72,7.99
64,208447133,True,38.89296100,-106.95043587,3192.60,5.69
65,208447133,True,38.89290180,-106.95050390,3193.35,4.85
66,208447133,True,38.89283275,-106.95059815,3193.69,1.74
67,208447133,True,38.89276370,-106.95069240,3193.67,-0.10
68,208447133,True,38.89269430,-106.95077115,3194.02,1.95
69,208447133,True,38.89262490,-106.95084990,3194.33,1.72
70,208447133,True,38.89261395,-106.95093620,3191.52,-20.37
71,208447133,True,38.89260300,-106.95102250,3188.69,-20.50
72,208447133,True,38.89266550,-106.95111880,3182.90,-28.08
73,208447133,True,38.89276540,-106.95109070,3180.79,-10.51
74,208447133,True,38.89282555,-106.95104052,3180.48,-2.23
75,208447133,True,38.89288570,-106.95099035,3180.12,-2.58
76,208447133,True,38.89294585,-106.95094017,3179.69,-3.09
77,208447133,True,38.89300600,-106.95089000,3179.26,-3.09
78,208447133,True,38.89309505,-106.95079165,3178.91,-1.54
79,208447133,True,38.89318410,-106.95069330,3178.20,-3.11
80,208447133,True,38.89327470,-106.95065720,3176.18,-10.84
81,208447133,True,38.89336530,-106.95062110,3174.08,-11.26
82,208447133,True,38.89344650,-106.95055285,3172.56,-8.02
83,208447133,True,38.89352770,-106.95048460,3171.04,-8.02
84,208447133,True,38.89357300,-106.95039030,3170.79,-1.49
85,208447133,True,38.89361830,-106.95029600,3170.56,-1.37
86,208447133,True,38.89369330,-106.95016350,3169.60,-3.87
87,208447133,True,38.89374485,-106.95005915,3169.02,-3.10
88,208447133,True,38.89379640,-106.94995480,3168.18,-4.49
89,208447133,True,38.89382920,-106.94985145,3167.88,-1.78
90,208447133,True,38.89386200,-106.94974810,3167.54,-2.02
91,208447133,True,38.89389480,-106.94964475,3167.18,-2.13
92,208447133,True,38.89392760,-106.94954140,3166.82,-2.13
93,208447133,True,38.89398380,-106.94939085,3166.01,-3.21
94,208447133,True,38.89404000,-106.94924030,3165.20,-3.21
95,208447133,True,38.89408042,-106.94916604,3164.26,-6.83
96,208447133,True,38.89412084,-106.94909179,3163.32,-6.84
97,208447133,True,38.89416126,-106.94901753,3162.58,-5.39
98,208447133,True,38.89420167,-106.94894328,3161.81,-5.61
99,208447133,True,38.89424209,-106.94886902,3161.43,-2.77
100,208447133,True,38.89428251,-106.94879476,3161.12,-2.26
101,208447133,True,38.89432293,-106.94872051,3160.86,-1.90
102,208447133,True,38.89436335,-106.94864625,3160.71,-1.10
103,208447133,True,38.89440377,-106.94857199,3160.45,-1.90
104,208447133,True,38.89444419,-106.94849774,3160.36,-0.66
105,208447133,True,38.89448461,-106.94842348,3160.13,-1.68
106,208447133,True,38.89452503,-106.94834923,3160.06,-0.51
107,208447133,True,38.89456544,-106.94827497,3160.01,-0.37
108,208447133,True,38.89460586,-106.94820071,3159.97,-0.29
109,208447133,True,38.89464628,-106.94812646,3159.93,-0.29
110,208447133,True,38.89468670,-106.94805220,3159.95,0.15
111,208447133,True,38.89475230,-106.94800605,3159.20,-5.15
112,208447133,True,38.89481790,-106.94795990,3158.80,-2.75
113,208447133,True,38.89489910,-106.94800010,3156.74,-12.02
114,208447133,True,38.89488035,-106.94814415,3154.57,-9.74
115,208447133,True,38.89486160,-106.94828820,3152.78,-8.06
116,208447133,True,38.89483105,-106.94841105,3151.90,-4.51
117,208447133,True,38.89480050,-106.94853390,3151.13,-3.95
118,208447133,True,38.89478050,-106.94867945,3150.00,-5.05
119,208447133,True,38.89476050,-106.94882500,3148.99,-4.51
120,208447133,True,38.89472335,-106.94899115,3148.32,-2.56
121,208447133,True,38.89468620,-106.94915730,3147.73,-2.26
122,208447133,True,38.89466673,-106.94926270,3147.34,-2.38
