,lift_id,for_display,lat,lon,elevation,slope
0,181442863,True,46.50414550,-90.08398550,405.60,0.00
1,181442863,True,46.50410550,-90.08437680,409.02,6.44
2,181442863,True,46.50407160,-90.08470760,412.32,7.35
3,181442863,True,46.50401450,-90.08526600,418.59,8.26
4,181442863,True,46.50395980,-90.08580000,422.22,5.02
5,181442863,True,46.50391965,-90.08619245,424.29,3.90
6,181442863,True,46.50387950,-90.08658490,426.17,3.54
7,181442863,True,46.50382085,-90.08715815,429.06,3.73
8,181442863,True,46.50376220,-90.08773140,433.18,5.31
9,181442863,True,46.50372035,-90.08814035,437.54,7.85
10,181442863,True,46.50367850,-90.08854930,441.80,7.67
11,181442863,True,46.50363975,-90.08892780,444.98,6.20
12,181442863,True,46.50360100,-90.08930630,447.29,4.51
13,181442863,True,46.50354875,-90.08981720,450.93,5.26
14,181442863,True,46.50349650,-90.09032810,456.76,8.39
15,181442863,True,46.50344265,-90.09085415,463.00,8.72
16,181442863,True,46.50338880,-90.09138020,469.29,8.78
17,181442863,True,46.50336310,-90.09163170,472.31,8.82
18,181442863,True,46.50331110,-90.09213940,476.87,6.62
0,181442864,True,46.50904840,-90.09517570,374.91,0.00
1,181442864,True,46.50885075,-90.09538025,376.48,3.33
2,181442864,True,46.50865310,-90.09558480,378.47,4.22
3,181442864,True,46.50843170,-90.09581385,380.94,4.67
4,181442864,True,46.50821030,-90.09604290,383.22,4.31
5,181442864,True,46.50794700,-90.09631535,385.50,3.63
6,181442864,True,46.50768370,-90.09658780,389.67,6.62
7,181442864,True,46.50749415,-90.09678390,391.61,4.29
8,181442864,True,46.50730460,-90.09698000,394.71,6.83
9,181442864,True,46.50708420,-90.09720805,400.26,10.45
10,181442864,True,46.50686380,-90.09743610,404.32,7.69
11,181442864,True,46.50662285,-90.09768545,408.32,6.93
12,181442864,True,46.50638190,-90.09793480,412.44,7.14
13,181442864,True,46.50603870,-90.09828990,418.06,6.84
14,181442864,True,46.50568890,-90.09865180,423.24,6.19
0,181443823,True,46.50959480,-90.09460710,371.93,0.00
1,181443823,True,46.50927415,-90.09467695,373.14,1.92
2,181443823,True,46.50895350,-90.09474680,374.34,1.91
3,181443823,True,46.50858190,-90.09482775,378.67,5.92
4,181443823,True,46.50821030,-90.09490870,384.66,8.16
5,181443823,True,46.50792905,-90.09497000,390.43,10.34
6,181443823,True,46.50764780,-90.09503130,398.87,14.94
7,181443823,True,46.50726835,-90.09511395,413.42,18.83
8,181443823,True,46.50688890,-90.09519660,423.53,13.33
9,181443823,True,46.50657460,-90.09526507,430.35,10.92
10,181443823,True,46.50626030,-90.09533355,442.07,18.35
11,181443823,True,46.50594600,-90.09540202,448.96,11.03
12,181443823,True,46.50563170,-90.09547050,461.23,19.15
13,181443823,True,46.50527790,-90.09554750,478.02,22.88
14,181443823,True,46.50512250,-90.09558140,483.38,17.05
15,181443823,True,46.50494490,-90.09562010,487.34,11.22
16,181443823,True,46.50450200,-90.09571660,491.46,4.73
17,181443823,True,46.50424395,-90.09577280,492.57,2.19
18,181443823,True,46.50398590,-90.09582900,495.04,4.87
19,181443823,True,46.50363600,-90.09590520,495.91,1.27
0,181443824,True,46.50858320,-90.08526220,378.92,0.00
1,181443824,True,46.50843410,-90.08545940,381.86,7.47
2,181443824,True,46.50821580,-90.08574815,385.05,5.55
3,181443824,True,46.50799750,-90.08603690,389.25,7.29
4,181443824,True,46.50776870,-90.08633957,394.31,8.37
5,181443824,True,46.50753990,-90.08664225,400.72,10.55
6,181443824,True,46.50731110,-90.08694492,407.50,11.15
7,181443824,True,46.50708230,-90.08724760,411.32,6.34
8,181443824,True,46.50687740,-90.08751865,415.21,7.20
9,181443824,True,46.50667250,-90.08778970,419.77,8.42
10,181443824,True,46.50648395,-90.08803910,423.52,7.53
11,181443824,True,46.50629540,-90.08828850,426.22,5.44
12,181443824,True,46.50606265,-90.08859635,428.73,4.10
13,181443824,True,46.50582990,-90.08890420,432.14,5.56
14,181443824,True,46.50559715,-90.08921205,438.46,10.24
15,181443824,True,46.50536440,-90.08951990,444.38,9.60
16,181443824,True,46.50515480,-90.08979720,450.05,10.20
17,181443824,True,46.50493753,-90.09008458,454.89,8.43
18,181443824,True,46.50472025,-90.09037195,459.51,8.05
19,181443824,True,46.50450297,-90.09065933,463.95,7.74
20,181443824,True,46.50428570,-90.09094670,469.52,9.68
21,181443824,True,46.50400650,-90.09131600,473.85,5.89
22,181443824,True,46.50390620,-90.09144870,475.06,4.59
23,181443824,True,46.50380580,-90.09158150,475.81,2.84
0,181443825,True,46.50900410,-90.09453200,374.10,0.00
1,181443825,True,46.50859405,-90.09462025,378.76,5.77
2,181443825,True,46.50818400,-90.09470850,386.12,9.07
3,181443825,True,46.50790610,-90.09476835,392.89,12.23
4,181443825,True,46.50762820,-90.09482820,402.57,17.22
5,181443825,True,46.50724675,-90.09491030,418.42,20.29
6,181443825,True,46.50686530,-90.09499240,426.41,10.56
7,181443825,True,46.50655140,-90.09505997,433.80,11.83
8,181443825,True,46.50623750,-90.09512755,443.57,15.48
9,181443825,True,46.50592360,-90.09519513,450.44,11.02
10,181443825,True,46.50560970,-90.09526270,464.19,21.29
11,181443825,True,46.50524140,-90.09534190,480.84,21.91
12,181443825,True,46.50509830,-90.09537270,484.24,11.93
13,181443825,True,46.50489040,-90.09541750,488.13,9.45
14,181443825,True,46.50447700,-90.09550650,491.16,3.73
15,181443825,True,46.50408050,-90.09559185,493.35,2.81
16,181443825,True,46.50368400,-90.09567720,496.50,4.04
17,181443825,True,46.50356750,-90.09570220,498.21,7.44
18,181443825,True,46.50317740,-90.09578620,500.90,3.51
0,181443826,True,46.50895240,-90.08575580,373.79,0.00
1,181443826,True,46.50866960,-90.08614140,376.53,3.64
2,181443826,True,46.50847060,-90.08641265,381.71,9.69
3,181443826,True,46.50827160,-90.08668390,386.28,8.57
4,181443826,True,46.50802830,-90.08701555,392.09,8.90
5,181443826,True,46.50778500,-90.08734720,397.93,8.95
6,181443826,True,46.50752610,-90.08770020,405.25,10.50
7,181443826,True,46.50729645,-90.08801325,410.74,8.91
8,181443826,True,46.50706680,-90.08832630,415.85,8.30
9,181443826,True,46.50689860,-90.08855560,420.23,9.69
10,181443826,True,46.50673040,-90.08878490,423.19,6.58
11,181443826,True,46.50649480,-90.08910605,429.38,9.78
12,181443826,True,46.50625920,-90.08942720,440.52,17.23
13,181443826,True,46.50607030,-90.08968470,444.17,7.22
14,181443826,True,46.50589780,-90.08991985,448.66,9.69
15,181443826,True,46.50572530,-90.09015500,453.49,10.41
16,181443826,True,46.50555280,-90.09039015,462.05,18.03
17,181443826,True,46.50538030,-90.09062530,475.59,27.24
18,181443826,True,46.50532810,-90.09069650,477.35,12.47
19,181443826,True,46.50526920,-90.09077680,478.91,9.85
20,181443826,True,46.50502520,-90.09110940,480.11,1.85
21,181443826,True,46.50478120,-90.09144200,482.30,3.37
22,181443826,True,46.50453720,-90.09177460,482.57,0.42
23,181443826,True,46.50429320,-90.09210720,481.49,-1.66
0,181443827,True,46.50947660,-90.09216090,373.14,0.00
1,181443827,True,46.50919920,-90.09213425,374.02,1.63
2,181443827,True,46.50892180,-90.09210760,376.37,4.35
3,181443827,True,46.50868628,-90.09208498,379.34,6.46
4,181443827,True,46.50845075,-90.09206235,383.49,8.98
5,181443827,True,46.50821523,-90.09203973,390.49,14.93
6,181443827,True,46.50797970,-90.09201710,397.15,14.24
7,181443827,True,46.50769650,-90.09198985,405.73,15.21
8,181443827,True,46.50741330,-90.09196260,412.81,12.64
9,181443827,True,46.50701110,-90.09192400,421.33,10.76
10,181443827,True,46.50660890,-90.09188540,429.15,9.90
11,181443827,True,46.50635295,-90.09186080,439.45,19.86
12,181443827,True,46.50609700,-90.09183620,451.22,22.42
13,181443827,True,46.50582480,-90.09181005,458.01,12.62
14,181443827,True,46.50555260,-90.09178390,471.12,23.37
15,181443827,True,46.50535270,-90.09176470,480.27,22.33
16,181443827,True,46.50518940,-90.09174900,485.34,15.57
17,181443827,True,46.50500950,-90.09173170,487.36,5.75
0,181444281,True,46.50873820,-90.10168810,377.73,0.00
1,181444281,True,46.50859480,-90.10162860,378.41,2.35
2,181444281,True,46.50826745,-90.10149290,380.11,2.57
3,181444281,True,46.50794010,-90.10135720,383.98,5.84
4,181444281,True,46.50768930,-90.10125320,389.55,10.87
5,181444281,True,46.50743850,-90.10114920,394.33,9.36
6,181444281,True,46.50701380,-90.10097300,398.99,5.42
7,181444281,True,46.50672530,-90.10085340,402.25,5.58
8,181444281,True,46.50643680,-90.10073380,405.32,5.26
9,181444281,True,46.50610980,-90.10059820,410.49,7.79
10,181444281,True,46.50578280,-90.10046260,415.14,7.01
11,181444281,True,46.50543750,-90.10031940,423.16,11.36
12,181444281,True,46.50516642,-90.10020700,427.41,7.72
13,181444281,True,46.50489535,-90.10009460,430.24,5.16
14,181444281,True,46.50462427,-90.09998220,433.03,5.09
15,181444281,True,46.50435320,-90.09986980,435.74,4.94
16,181444281,True,46.50408212,-90.09975740,439.74,7.27
17,181444281,True,46.50381105,-90.09964500,448.14,15.00
18,181444281,True,46.50353997,-90.09953260,456.62,15.14
19,181444281,True,46.50326890,-90.09942020,465.33,15.53
20,181444281,True,46.50307810,-90.09934110,470.18,12.40
21,181444281,True,46.50281790,-90.09923320,474.95,9.01
22,181444281,True,46.50268900,-90.09917970,479.20,15.91
23,181444281,True,46.50258620,-90.09913710,481.00,8.61
24,181444281,True,46.50226980,-90.09900590,480.77,-0.36
0,181444282,True,46.50897450,-90.10102290,376.98,0.00
1,181444282,True,46.50880170,-90.10095130,377.65,1.92
2,181444282,True,46.50863860,-90.10088370,378.36,2.16
3,181444282,True,46.50834440,-90.10076175,379.56,2.02
4,181444282,True,46.50805020,-90.10063980,382.70,5.27
5,181444282,True,46.50762660,-90.10046430,391.14,9.78
6,181444282,True,46.50738005,-90.10036210,394.44,6.60
7,181444282,True,46.50713350,-90.10025990,397.53,6.19
8,181444282,True,46.50678735,-90.10011650,401.74,6.00
9,181444282,True,46.50644120,-90.09997310,406.94,7.40
10,181444282,True,46.50611675,-90.09983865,412.59,8.56
11,181444282,True,46.50579230,-90.09970420,418.98,9.67
12,181444282,True,46.50540580,-90.09954400,426.25,9.24
13,181444282,True,46.50511775,-90.09942460,428.77,4.33
14,181444282,True,46.50482970,-90.09930520,431.52,4.72
15,181444282,True,46.50452442,-90.09917870,435.76,6.85
16,181444282,True,46.50421915,-90.09905220,447.55,18.47
17,181444282,True,46.50391387,-90.09892570,459.26,18.35
18,181444282,True,46.50360860,-90.09879920,469.51,16.19
19,181444282,True,46.50341460,-90.09871880,474.62,12.83
20,181444282,True,46.50328460,-90.09866500,478.41,14.15
21,181444282,True,46.50300980,-90.09855110,480.74,4.19
22,181444282,True,46.50273500,-90.09843720,480.43,-0.56
0,996490010,True,46.50990910,-90.09564910,370.66,0.00
1,996490010,True,46.50967190,-90.09569160,371.71,2.26
2,996490010,True,46.50943470,-90.09573410,373.09,2.97
