name,id,is_area,difficulty,difficulty_modifier,steepest_pitch,vert,length
Big T Glade,158017194,False,19.5,1,19.5,108.8,406.1
Connector,158017195,False,13.6,0,13.6,85.9,1240.7
Esopus,158017196,False,19.1,0,19.1,97.2,365.0
Pepaction,158017198,False,20.8,0,20.8,132.6,496.6
Deer Run,158017200,False,17.0,0,17.0,282.7,2055.3
Wanatuska,158022228,False,18.8,0,18.8,89.7,326.2
Mohawk,158022230,False,27.9,0,27.9,88.7,250.2
Wanatuska_0,158022232,False,17.1,0,17.1,26.2,101.8
Algonquin,158022237,False,30.2,0,30.2,103.9,331.0
Dot Nebel,158022238,False,27.6,0,27.6,110.1,438.2
Onteora,158022240,False,31.0,0,31.0,96.1,254.4
Area 51,158022242,False,17.3,0,17.3,89.6,374.5
Tomohawk Crossing,158022244,False,13.8,0,13.8,91.7,691.4
Seneca,158022246,False,20.0,0,20.0,151.3,645.9
Wanatuska_1,158022248,False,25.5,0,25.5,124.3,427.6
Seneca_2,158022249,False,31.1,0,31.1,103.8,350.3
Yahoo,158022250,False,30.7,0,30.7,97.8,262.1
Dot Nebel_3,158022252,False,21.6,0,21.6,165.6,643.2
Yahoo_4,158022254,False,20.0,0,20.0,146.5,558.5
Utsayantha,158022255,False,31.3,0,31.3,91.7,254.1
Algonquin_5,158022258,False,19.8,0,19.8,124.5,485.4
Onteora_6,158022260,False,20.2,0,20.2,127.3,506.7
Roaring Brook,158089761,False,10.4,0,10.4,236.1,1831.4
Cathedral Brook,158089765,False,27.2,0,27.2,199.2,1392.1
Howes Highway,158089769,False,11.5,0,11.5,68.0,661.2
Ashokan,158089773,False,12.5,0,12.5,88.2,807.5
Belleayre Run,158089775,False,26.4,0,26.4,83.8,232.7
Cathedral Brook_7,158089779,False,13.0,0,13.0,72.6,627.1
Lower Cathedral Brook,158089785,False,23.5,0,23.5,72.4,438.8
Onondaga,158089787,False,13.1,0,13.1,86.5,515.8
Winisook,158090369,False,30.4,0,30.4,77.5,197.6
Winisook Glade,158090370,False,28.9,1,28.9,83.6,227.6
The Canyon,158099551,False,14.6,0,14.6,46.1,248.1
Iroquois,158099552,False,12.0,0,12.0,110.0,933.6
Huron,158099553,False,11.8,0,11.8,89.1,718.7
Little Creek,158099554,False,8.2,0,8.2,18.8,173.4
Eagle Falls,158099555,False,16.9,0,16.9,26.5,141.7
Tongora,158099559,False,28.0,0,28.0,79.7,223.3
Belleayre Run_9,158099561,False,18.5,0,18.5,200.8,849.3
Horseshoe Pass,158099562,False,16.7,0,16.7,74.7,424.7
KIDSCAMP,158099563,False,6.7,0,6.7,5.7,159.9
Running Bear,158099564,False,6.8,0,6.8,12.8,119.2
Lift Line Glade,158244445,False,29.9,1,29.9,281.7,1045.4
Tongora_10,158244446,False,18.8,0,18.8,195.6,818.6
Chippewa Glade,158244449,False,26.9,1,26.9,106.3,343.3
Transfer Line,158244451,False,9.7,0,9.7,25.8,215.9
Cyuga,158244454,False,21.5,0,21.5,120.8,958.3
Easy In,158244455,False,12.6,0,12.6,40.6,300.5
Peekamoose,158244457,False,19.1,0,19.1,120.8,475.9
Dakota,158244459,False,6.6,0,6.6,23.4,249.1
Expressway,158244462,False,10.8,0,10.8,65.3,647.3
Tuscarora,158244473,False,23.0,0,23.0,55.7,250.3
Mohican,158244482,False,10.9,0,10.9,79.0,769.9
Discovery Way,158244491,False,7.7,0,7.7,74.3,940.3
Mohawk_11,158244495,False,17.3,0,17.3,37.7,179.2
Ridge Trail,158244508,False,6.3,0,6.3,35.4,958.4
Mohican_12,158244521,False,9.1,0,9.1,65.3,490.7
The Goat Path,158244522,False,22.9,0,22.9,75.6,306.7
Catawaba Pass,158244525,False,4.1,0,4.1,6.3,275.2
The Glen Glade,158244527,False,25.2,1,25.2,259.4,1206.4
Belleayre Glade,158244529,False,18.8,1,18.8,109.9,415.0
Winisook_13,158244531,False,16.4,0,16.4,126.0,592.7
Peekamoose_14,158244532,False,28.8,0,28.8,108.3,338.4
Dakota_15,158244543,False,11.2,0,11.2,37.6,256.4
Dreamcatcher,381136378,False,27.5,0,27.5,128.1,442.9
Mohican_16,385488243,False,9.3,0,9.3,9.0,101.9
Mohican_17,385488246,False,3.8,0,3.8,1.9,61.6
Peekamoose_18,385490647,False,17.1,0,17.1,20.1,89.9
X Course,385490649,False,17.1,0,17.1,50.6,218.9
Connector_19,385856424,False,16.6,0,16.6,33.0,148.6
Connector_20,385856426,False,1.8,0,1.8,1.1,50.0
Connector_21,385856427,False,7.6,0,7.6,20.9,986.5
Connector_22,385856428,False,13.4,0,13.4,7.0,39.4
Connector_23,385856429,False,12.5,0,12.5,13.1,86.9
Area 51_24,385856430,False,21.1,0,21.1,58.0,199.9
 _25,385864859,False,9.8,0,9.8,11.2,83.4
Chinook,385864860,False,11.7,0,11.7,22.5,151.2
Connector_26,385864861,False,8.4,0,8.4,28.7,390.9
Connector_27,385864863,False,7.8,0,7.8,8.5,78.1
Connector_28,385864864,False,6.6,0,6.6,19.5,220.8
Connector_29,385864866,False,14.9,0,14.9,61.9,496.7
Connector_30,385864868,False,2.5,0,2.5,1.5,22.9
Connector_31,385864870,False,14.5,0,14.5,20.8,116.1
Connector_32,385864872,False,9.2,0,9.2,9.0,62.6
Connector_33,385864873,False,18.4,0,18.4,43.0,188.9
Easy Out,385864874,False,5.1,0,5.1,15.7,273.4
The Canyon_34,385864877,False,12.4,0,12.4,21.9,126.6
The Canyon_35,385864880,False,9.8,0,9.8,24.1,192.4
Wanatuska_36,385864885,False,14.0,0,14.0,39.9,203.3
