name,id,is_area,difficulty,difficulty_modifier,steepest_pitch,vert,length
Powder Puff,827924012,False,20.7,0,20.7,254.8,1988.3
Overlook,827925421,False,22.2,0,22.2,314.2,2039.4
Crossover,882155989,False,15.1,0,15.1,17.6,193.0
Lower Face,882155990,False,28.1,0,28.1,131.5,390.3
Shredded Mozzeralla,882155991,False,25.2,0,25.2,119.5,501.5
I think I can,882155992,False,20.7,0,20.7,54.3,308.7
Upper Face,882155993,False,28.9,0,28.9,121.4,361.8
Sundown,882155994,False,22.4,0,22.4,122.8,628.8
The Chute,882155995,False,23.3,0,23.3,89.6,370.7
Buckle Up,882155996,False,10.6,0,10.6,42.8,540.0
Bail Out,882155997,False,22.9,0,22.9,111.9,534.0
Blockbuster,882155998,False,35.5,0,35.5,216.2,528.7
Backdraft,882155999,False,16.1,0,16.1,39.7,191.7
Cat Track,882156000,False,18.5,0,18.5,38.5,236.9
Ridge Run,882156001,False,18.3,0,18.3,22.5,82.4
Twist,882156002,False,21.2,0,21.2,60.4,203.1
Lower Northface,882156003,False,24.5,0,24.5,96.2,249.3
Lower Twist,882156004,False,25.6,0,25.6,130.0,488.4
Horseshoe,882156005,False,18.8,0,18.8,28.0,136.1
Northface,882156006,False,28.6,0,28.6,204.7,530.0
Home Run,882156007,False,23.2,0,23.2,61.7,273.7
Lower Ridge Run,882156008,False,21.0,0,21.0,155.1,727.4
The Cliffs,882156009,False,24.6,0,24.6,83.0,328.5
Gateway,882156010,False,22.2,0,22.2,38.5,180.9
Just do it,882156011,False,17.2,0,17.2,73.8,602.6
Switchback,882156012,False,22.8,0,22.8,130.7,805.6
 _0,882156013,False,10.6,0,10.6,11.4,91.7
Freefall,882156014,False,31.0,0,31.0,270.0,697.5
Plunge,882156015,False,35.5,0,35.5,187.3,452.6
Lower Plunge,882156016,False,23.8,0,23.8,123.1,375.8
Giant Slalom,882156017,False,23.5,0,23.5,98.1,302.2
Wing it,882156018,False,11.9,0,11.9,12.5,186.5
Bumps,882156019,False,14.6,0,14.6,63.1,605.3
Pipeline,882156020,False,27.5,0,27.5,47.2,158.4
