name,id,is_area,difficulty,difficulty_modifier,steepest_pitch,vert,length
Slalom Slope,37353342,False,35.3,0,35.3,124.3,347.4
Cornice Run,37353345,False,19.4,0,19.4,126.4,658.1
Pali Main Street,37353346,False,34.2,0,34.2,327.8,636.8
International,37353348,False,34.2,0,34.2,357.2,874.0
The Gulch,37353349,False,25.8,0,25.8,84.4,269.6
Ramrod,37353350,False,21.1,0,21.1,215.0,907.5
High Noon,37353351,False,19.4,0,19.4,187.9,733.7
Sundance,37353352,False,18.7,0,18.7,211.4,1025.9
Larkspur,129284070,False,28.9,0,28.9,327.7,1326.3
Columbine,129284071,False,23.7,0,23.7,332.8,1290.0
Pali Cornice,403344564,False,30.0,0,30.0,185.3,475.8
Pali Wog,403344885,False,23.6,0,23.6,97.2,715.2
Pali Face,403345454,False,37.3,0,37.3,234.8,423.3
The Spine,403347369,False,37.0,0,37.0,203.3,362.8
Standard,403347762,False,35.5,0,35.5,331.0,856.4
Exhibition,403347856,False,31.3,0,31.3,182.3,597.3
13 Cornices,403349986,False,34.8,0,34.8,101.5,251.4
Rollercoaster,403351466,False,32.7,0,32.7,145.8,375.4
Radical,403354067,False,31.3,0,31.3,94.5,247.5
Wrangler,403354419,False,14.8,0,14.8,209.2,1528.0
Zuma Cornice,403356875,False,10.0,0,10.0,33.8,254.0
Grizzly Road,403359421,False,30.3,0,30.3,171.1,590.6
Cornice Run_1,403359424,False,10.1,0,10.1,20.4,237.2
Zuma Cornice_2,403359425,False,20.8,0,20.8,58.2,292.2
Zuma Cornice_3,403361325,False,13.4,0,13.4,41.7,520.2
Long Chute,403361326,False,32.2,0,32.2,184.4,476.4
Black Bear,403361327,False,28.1,0,28.1,173.8,520.8
Groswold,403361328,False,34.4,0,34.4,137.4,247.2
Ned's Cache,403362132,False,22.9,0,22.9,58.7,193.7
Miner's Glade,403362133,False,15.4,1,15.4,51.1,342.0
Eureka,403362612,False,25.6,0,25.6,51.3,182.5
Shining Light,403363572,False,31.8,0,31.8,199.3,673.8
Independence,403363573,False,25.4,0,25.4,97.7,412.6
Placer Junction,403363574,False,29.8,0,29.8,84.9,310.0
Elephant's Trunk,403508136,False,28.4,0,28.4,104.9,284.1
Montezuma's Revenge,403508137,False,25.3,0,25.3,144.1,523.4
Winning Card,403508138,False,40.2,0,40.2,197.8,484.5
Gentling's Glade,403508139,False,34.0,1,34.0,66.5,243.8
Humbug,403508871,False,21.1,0,21.1,104.1,549.2
East Wall Traverse,403551012,False,32.7,0,32.7,209.8,1892.1
Dercum's Gulch,403551013,False,18.2,0,18.2,164.9,922.0
Lenawee Face,403551402,False,24.9,0,24.9,109.8,402.5
Powerline,403551406,False,25.8,0,25.8,130.9,384.5
Norway Face,403551673,False,28.5,0,28.5,144.1,438.9
Norway Mountain Run,403551674,False,27.2,0,27.2,153.6,444.3
Knolls,403551954,False,31.3,0,31.3,162.2,512.8
King Cornice,403551955,False,31.5,0,31.5,135.1,407.3
West Wall,403551956,False,31.4,0,31.4,64.7,168.2
Falcon,403552335,False,34.3,0,34.3,103.6,330.9
Dragon,403552336,False,30.0,0,30.0,184.2,688.4
Cabin Glades,403552337,False,25.0,1,25.0,70.6,343.4
East Gully,403552338,False,26.3,0,26.3,76.4,314.3
Lenawee Parks,403552586,False,28.7,0,28.7,200.4,828.5
West Gullly,403552829,False,31.1,0,31.1,100.4,253.8
Half Moon Glades,403552830,False,35.1,1,35.1,133.1,388.2
Genrty,403553565,False,29.8,0,29.8,177.6,747.5
Jamie's Face,403553566,False,28.2,0,28.2,130.5,664.2
Lynx Lane,403553567,False,15.9,0,15.9,35.8,288.1
Chisholm Trail,403553568,False,10.1,0,10.1,49.9,483.9
TB Glade,403553569,False,19.7,1,19.7,57.6,358.7
Weasel Way,403553570,False,10.4,0,10.4,34.0,350.5
Powder Keg,403558284,False,28.3,0,28.3,121.5,325.8
Skudder,403558285,False,29.0,0,29.0,49.0,134.8
Challenger,403558286,False,32.5,0,32.5,66.2,159.8
 _4,403558287,False,12.6,0,12.6,12.9,110.6
4th Alley,403558564,False,41.0,0,41.0,121.0,217.6
East Avenue,403559510,False,31.1,0,31.1,172.9,335.8
Timber Glades,403559511,False,44.3,1,44.3,153.2,294.1
Rock Garden,403559512,False,27.6,0,27.6,54.6,151.2
West Turbo,403560959,False,29.6,0,29.6,74.9,167.4
Bear Trap,403560960,False,34.7,0,34.7,128.0,271.4
Turbo,403560961,False,39.6,0,39.6,274.8,619.1
North Glade,403560965,False,31.1,1,31.1,144.1,327.5
My Chute,403561054,False,38.4,0,38.4,130.0,275.4
David's Run,403561998,False,34.9,0,34.9,135.1,243.1
3rd Alley,403561999,False,40.4,0,40.4,128.0,214.4
2nd Alley,403562000,False,39.4,0,39.4,167.6,289.3
Gauthier,403562297,False,44.4,0,44.4,95.0,154.7
Wildcat,403562706,False,28.9,0,28.9,70.1,183.0
Nose,403562707,False,32.1,0,32.1,99.5,287.3
