name,id,is_area,difficulty,difficulty_modifier,steepest_pitch,vert,length
Meadowlark,84505544,False,14.5,0,14.5,145.3,1925.0
Timberrr!,84505547,False,15.4,0,15.4,106.1,525.3
 _0,84505554,False,15.0,0,15.0,10.9,49.1
Evaporator,84505555,False,21.5,0,21.5,68.1,236.3
 _1,84505558,False,21.2,0,21.2,19.9,53.9
 _2,84505566,False,13.4,0,13.4,25.4,149.7
Hibernator,84505568,False,16.7,0,16.7,81.5,388.3
Black Snake,84505571,False,26.2,0,26.2,240.4,1119.0
Gary B's Northwest Passage,84505575,False,26.1,0,26.1,90.9,361.6
 _3,84505579,False,11.9,0,11.9,10.4,97.5
 _4,84505580,False,9.6,0,9.6,9.9,69.7
Rumrunner Variation,84505581,False,15.9,0,15.9,56.6,336.0
Treasure Run,84505583,False,21.7,0,21.7,179.2,871.3
Howie's Wanderer,84505586,False,11.6,0,11.6,55.8,412.8
Jolly Rodger,84505589,False,24.2,0,24.2,60.4,220.9
Evaporator_5,84505593,False,12.9,0,12.9,41.3,253.0
The Zone,84505594,False,21.3,0,21.3,92.3,412.9
 _6,84505595,False,13.7,0,13.7,85.2,529.9
 _7,84505596,False,13.0,0,13.0,26.1,144.4
Midway,84505600,False,16.7,0,16.7,129.7,1192.6
Link,84505603,False,19.8,0,19.8,166.7,757.2
Smugglers Alley,84505604,False,28.4,0,28.4,134.3,401.1
Curly's Cutback,84505607,False,13.1,0,13.1,84.9,538.1
 _8,84505608,False,15.6,0,15.6,19.7,91.6
Lower Morse Liftline,84505611,False,12.4,0,12.4,99.9,609.5
Goat Path,84505612,False,18.0,0,18.0,63.4,404.1
 _9,84505613,False,22.2,0,22.2,55.8,218.0
Freefall,84505618,False,38.0,0,38.0,196.2,367.5
Thomke's,84505621,False,15.6,0,15.6,95.9,542.5
Log Jam,84505630,False,15.2,0,15.2,109.0,588.0
Link_10,84505633,False,21.2,0,21.2,183.4,961.0
Upper Morse Liftline,84505634,False,23.9,0,23.9,143.3,477.5
 _11,84505639,False,15.7,0,15.7,11.5,62.4
Snow Snake,84505644,False,21.3,0,21.3,171.7,705.0
McPherson's,84505647,False,22.9,0,22.9,113.6,367.2
Harvey's Hideaway,84505648,False,24.8,0,24.8,78.1,270.7
Upper Liftline,84505653,False,41.1,0,41.1,320.7,691.8
Bootlegger,84505655,False,32.1,0,32.1,128.9,301.8
Chute,84505657,False,25.2,0,25.2,23.3,82.3
Shuttle,84505661,False,28.4,0,28.4,142.4,675.4
Dixies Knoll,84505668,False,10.2,0,10.2,36.7,305.7
Midway_12,84505670,False,8.1,0,8.1,17.1,304.4
Ruthie's,84505671,False,21.0,0,21.0,273.3,1564.5
 _13,84505675,False,14.6,0,14.6,21.8,117.6
Birch Run,84505677,False,20.1,0,20.1,112.4,559.1
Upper FIS,84505683,False,30.2,0,30.2,320.1,840.2
Lower Rumrunner,84505687,False,21.1,0,21.1,269.2,1370.1
Garden Path,84505691,False,24.7,0,24.7,218.9,1140.2
Drifter,84505693,False,21.9,0,21.9,372.8,2098.2
Playground,84505700,False,19.9,0,19.9,90.0,351.7
Doc Dempsey's Glades,84505701,False,32.0,1,32.0,187.7,473.8
Dan's Ford,84505707,False,23.0,0,23.0,88.4,321.9
Lower Liftline,84505708,False,20.9,0,20.9,101.6,392.2
Lower Chilcoot,84505709,False,23.3,0,23.3,283.7,1257.8
Robin's Run,84505711,False,31.8,0,31.8,211.4,825.5
 _14,84505713,False,5.4,0,5.4,4.2,70.1
Sams Run,84505722,False,16.3,0,16.3,106.4,577.9
Upper Chilcoot,84505724,False,21.5,0,21.5,216.2,1153.2
 _15,84505728,False,15.0,0,15.0,41.0,266.2
 _16,84505730,False,19.2,0,19.2,16.5,67.6
Upper Exhibition,84505734,False,29.4,0,29.4,262.2,948.5
Rumrunner,84505738,False,18.7,0,18.7,140.2,730.1
Pipeline,84506483,False,18.3,0,18.3,48.6,207.0
Pipeline Escape,84506484,False,28.8,0,28.8,148.8,576.5
Practice Slope,84506485,False,24.7,0,24.7,151.8,622.4
Full Nelson,84506486,False,31.0,0,31.0,66.7,154.8
Upper Pipeline,84506488,False,32.1,0,32.1,54.1,163.4
Upper Chilcoot_17,152429912,False,19.6,0,19.6,52.6,324.4
Drifter_18,152429914,False,23.7,0,23.7,42.4,241.7
Waterfall,152581815,False,22.3,0,22.3,119.4,399.9
Father Bob's,152581817,False,29.3,0,29.3,138.6,411.7
 _19,152582845,False,7.6,0,7.6,5.3,25.8
Lower FIS,152820007,False,23.0,0,23.0,160.6,628.3
The Black Hole,841354958,False,42.8,1,42.8,245.9,472.1
Bermuda,841354959,False,28.3,1,28.3,228.6,1020.5
The Shire,903451588,False,31.2,1,31.2,72.6,251.2
Moonshiner,903451589,False,24.8,1,24.8,83.4,269.5
Three mtn. glades,903451590,False,29.9,1,29.9,75.1,247.3
Norwegian Woods,903451591,False,24.6,1,24.6,95.6,323.0
Shakedown,903451592,False,31.8,1,31.8,236.2,712.8
Knight's Revenge,903451593,False,22.2,1,22.2,128.4,510.9
Full Nelson_21,903451594,False,30.4,1,30.4,91.0,278.2
Highlander Glades,903451595,False,28.2,1,28.2,70.9,225.5
 _22,904495732,False,10.2,0,10.2,13.6,79.6
Howie's Wanderer_23,904498404,False,11.8,0,11.8,67.4,463.1
Midway_24,904498968,False,34.2,0,34.2,10.8,126.0
Upper Upper FIS,904499258,False,34.7,0,34.7,80.9,155.1
Catwalk,904499259,False,25.5,0,25.5,146.1,950.4
Upper Upper FIS Cut-In,904742110,False,15.5,0,15.5,15.5,89.6
Parking Lot 1 Extention,904742111,False,14.5,0,14.5,39.3,270.7
Snake Bite,910650272,False,32.8,0,32.8,108.3,289.5
Treasure Run_25,910650273,False,19.9,0,19.9,56.9,230.0
Poachers Woods,910650274,False,26.4,0,26.4,87.7,308.7
 _26,910657137,False,13.0,0,13.0,19.2,116.8
Thomke's Express,910657138,False,25.8,0,25.8,55.6,137.8
Hangman's Drop,910657139,False,27.2,0,27.2,26.6,75.9
 _27,910657140,False,19.9,0,19.9,13.2,47.7
Upper Rumrunner,910657141,False,7.2,0,7.2,5.4,28.3
Hangmans,910657142,False,31.2,0,31.2,99.7,355.7
Treasure Run_28,910657143,False,19.9,0,19.9,19.2,58.4
Lower Exhibition,910657144,False,14.2,0,14.2,70.5,341.7
 _29,910657145,False,4.3,0,4.3,2.7,34.5
Black Bear,910657146,False,29.1,0,29.1,126.0,387.5
Powder Keg,910657147,False,30.5,0,30.5,109.5,309.0
Pirates Plank,910657148,False,30.0,0,30.0,95.7,217.9
Black Snake_30,910657150,False,14.8,0,14.8,8.0,30.4
Sherwood Forest,910657151,False,24.5,0,24.5,108.7,344.9
Red Fox Glades,910849800,False,19.2,1,19.2,24.6,106.0
Upper Liftline_31,910849801,False,28.0,0,28.0,165.9,535.5
 _32,910849802,False,2.6,0,2.6,1.5,49.6
 _33,910849803,False,4.8,0,4.8,3.8,52.6
Upper Exhibition_34,910912323,False,26.9,0,26.9,58.8,174.5
Deer Run Glades,910912324,False,34.9,1,34.9,57.0,114.2
Midway_35,910924541,False,17.7,0,17.7,39.7,217.2
Sir Henry's Learning Hill,910924542,False,6.9,0,6.9,9.9,112.0
 _36,911041688,False,20.0,0,20.0,14.5,46.5
