name,id,is_area,difficulty,difficulty_modifier,steepest_pitch,vert,length
$100 Saddle,313466160,False,22.7,0,22.7,88.9,341.5
 _1,313466173,False,16.4,0,16.4,41.1,187.8
 _2,313466188,False,15.9,0,15.9,21.7,264.2
 _3,313466191,False,7.1,0,7.1,13.6,192.1
 _4,313466254,False,13.6,0,13.6,48.5,475.2
 _5,313466282,False,11.5,0,11.5,19.2,331.1
 _6,313466286,False,24.2,0,24.2,153.4,637.5
 _7,313466371,False,0.4,0,0.4,0.2,23.3
 _8,313466402,False,2.1,0,2.1,0.5,14.4
 _9,313466404,False,1.1,0,1.1,0.3,28.8
 _10,313466406,False,1.2,0,1.2,0.7,60.5
 _11,313466410,False,4.9,0,4.9,3.8,55.2
 _12,313466412,False,20.8,0,20.8,33.1,97.2
 _13,313466426,False,13.3,0,13.3,17.8,84.9
 _14,313466428,False,10.5,0,10.5,6.8,61.7
 _15,313466430,False,7.7,0,7.7,6.8,82.8
 _16,313466433,False,6.3,0,6.3,3.9,65.7
 _17,313466437,False,12.2,0,12.2,25.0,254.9
 _18,313466438,False,18.4,0,18.4,62.8,217.5
 _19,313466440,False,18.3,0,18.3,9.8,54.4
 _20,313466443,False,20.2,0,20.2,52.3,158.6
 _21,313466447,False,11.6,0,11.6,10.6,181.8
 _22,313466462,False,4.9,0,4.9,11.7,164.2
 _23,313466464,False,20.7,0,20.7,55.3,212.9
 _24,313466475,False,17.2,0,17.2,34.0,172.5
49'er,313466490,False,20.1,0,20.1,108.7,467.5
Ante Up,313466495,False,23.4,0,23.4,132.0,559.9
Ante Up_25,313466496,False,12.2,0,12.2,28.5,358.5
Aries Woods,313466497,False,23.9,1,23.9,80.0,348.7
Aries,313466498,False,20.7,0,20.7,73.5,334.0
Big Dipper,313466502,False,20.7,0,20.7,355.7,1986.1
Bill's,313466505,False,38.5,1,38.5,174.0,275.5
Bob's Boulevard,313466507,False,39.7,1,39.7,167.3,262.3
Bohemian Grove,313466508,False,34.1,1,34.1,214.6,554.0
Bonanza,313466509,False,24.6,0,24.6,204.2,788.6
Boulder Bowl,313466512,False,16.3,0,16.3,133.3,979.9
Boulder Chute,313466513,False,26.3,0,26.3,233.2,1056.9
Boundry Chutes,313466516,False,31.4,1,31.4,55.2,98.3
California Trail,313466518,False,20.2,0,20.2,369.4,2535.1
Cat Track,313466520,False,16.5,0,16.5,111.7,578.8
Cloud 9,313466524,False,19.8,0,19.8,181.8,748.9
Comet,313466526,False,20.4,0,20.4,269.9,1327.5
Comstock,313466527,False,26.8,0,26.8,316.6,1107.5
Crossover,313466529,False,11.4,0,11.4,88.9,1180.6
Dipper Bowl,313466537,False,28.9,0,28.9,153.7,593.9
Dipper Line,313466539,False,25.0,1,25.0,89.0,255.6
Dipper Woods,313466540,False,30.9,1,30.9,166.2,383.3
Double Down,313466542,False,27.0,0,27.0,100.3,302.3
East Bowl Woods,313466543,False,37.6,1,37.6,294.9,490.2
East Bowl,313466544,False,29.2,0,29.2,239.0,475.5
Easy Street,313466546,False,14.1,0,14.1,42.2,356.8
Ellie's Swing,313466555,False,14.4,0,14.4,84.7,569.1
Ellie's,313466556,False,25.9,0,25.9,383.1,1146.7
Emily's Run,313466557,False,30.3,0,30.3,214.0,629.8
Enchanted Forest,313466558,False,26.3,0,26.3,35.7,343.3
Ernie's,313466559,False,39.2,1,39.2,110.3,160.6
Express Line,313466560,False,32.2,0,32.2,359.5,956.2
Fall Line,313466561,False,27.1,1,27.1,104.6,223.2
Galaxy Woods,313466564,False,14.5,1,14.5,76.8,454.8
Galaxy,313466566,False,19.0,0,19.0,236.3,1333.8
Groove Park,313466571,False,15.7,0,15.7,86.7,567.8
Groove Park_26,313466572,False,13.4,0,13.4,37.6,215.8
Gunbarrel,313466575,False,32.7,0,32.7,327.2,652.7
Hemlock,313466579,False,42.0,1,42.0,130.6,255.6
High Five,313466580,False,22.1,0,22.1,335.4,1382.4
High Roller Park,313466581,False,19.3,0,19.3,164.8,596.7
High Roller Park_27,313466582,False,17.1,0,17.1,148.2,600.7
Hogsback,313466584,False,31.6,1,31.6,121.6,609.1
Hully Gully,313466587,False,37.7,1,37.7,101.7,190.8
Jack's,313466591,False,20.8,0,20.8,106.4,643.7
Little Dipper,313466618,False,26.6,0,26.6,205.0,698.1
Liz's,313466619,False,21.1,0,21.1,302.5,1161.1
Lower Dipper Return,313466620,False,6.4,0,6.4,30.0,455.8
Lower Stagecoach,313466621,False,17.4,0,17.4,78.5,307.4
Maggie's Canyon,313466622,False,21.4,1,21.4,157.3,594.0
Maggie's,313466623,False,12.2,0,12.2,230.8,1820.5
Meteor,313466628,False,24.7,0,24.7,162.9,506.0
Milky Way Bowl,313466629,False,30.2,0,30.2,160.0,317.7
Milky Way,313466631,False,29.9,0,29.9,235.1,1298.9
Mineshaft,313466632,False,27.1,0,27.1,189.2,603.1
Mombo,313466633,False,19.2,0,19.2,240.9,1512.5
Nevada Trail,313466638,False,20.4,0,20.4,282.7,2307.7
Nevada Woods,313466639,False,27.8,1,27.8,207.0,509.2
North 40,313466640,False,43.5,1,43.5,127.7,221.2
North Bowl,313466643,False,28.4,0,28.4,238.3,740.8
Nova,313466644,False,18.1,0,18.1,99.8,457.8
Olympic Downhill,313466647,False,23.4,0,23.4,602.3,2940.3
On Hold,313466652,False,27.3,1,27.3,114.7,363.8
Orion's Belt,313466654,False,14.7,0,14.7,40.3,202.2
Orion,313466656,False,18.5,0,18.5,337.7,1664.2
Outer Limits,313466657,False,39.8,1,39.8,175.6,358.3
Outlaw,313466659,False,13.4,0,13.4,101.0,599.1
Patsy's,313466666,False,15.2,0,15.2,67.5,552.7
Pepi's,313466667,False,21.8,0,21.8,79.1,955.7
Perimeter,313466668,False,17.2,0,17.2,243.3,1790.3
Pinenuts,313466671,False,32.3,1,32.3,174.1,322.5
Pinnacles,313466672,False,28.3,1,28.3,206.6,498.5
Pinnacles_28,313466673,False,27.4,1,27.4,315.5,923.8
Pipeline,313466674,False,40.8,1,40.8,221.2,373.4
Pistol,313466675,False,32.6,0,32.6,200.6,401.8
Player's Park,313466676,False,11.7,0,11.7,48.0,320.1
Poma Trail,313466677,False,16.6,0,16.6,55.3,482.7
Ponderosa,313466678,False,26.9,0,26.9,237.1,743.1
Powderbowl Run,313466680,False,25.4,0,25.4,128.9,486.4
