name,id,is_area,difficulty,difficulty_modifier,steepest_pitch,vert,length
Smoke,44670024,False,30.4,0,30.4,157.0,596.8
Boomer,44670026,False,23.9,0,23.9,177.6,704.0
White Lightning,44670027,False,32.8,0,32.8,131.9,530.4
Cannonball,44670028,False,21.3,0,21.3,185.3,898.2
Lower Fast Track,44670036,False,23.2,0,23.2,166.8,787.7
Upper Runway,44670037,False,18.9,0,18.9,134.3,726.7
Lower Runway,44670038,False,22.5,0,22.5,143.3,640.0
Snake;Upper Runway,44670040,False,7.7,0,7.7,11.0,115.2
Sidewinder,44670041,False,6.9,0,6.9,13.2,177.5
Spike,44670045,False,18.5,0,18.5,149.2,866.2
Highball,44670047,False,16.9,0,16.9,112.5,712.4
Easy Street,44670049,False,11.7,0,11.7,82.5,677.6
Mainline,44670051,False,16.8,0,16.8,105.9,688.3
 _0,44670052,False,1.9,0,1.9,1.2,104.6
 _1,44670053,False,4.7,0,4.7,5.2,82.9
 _2,44670054,False,2.8,0,2.8,3.4,248.9
 _3,44670055,False,0.6,0,0.6,0.3,61.2
Connection,44670060,False,6.5,0,6.5,16.1,177.9
 _4,44670061,False,6.0,0,6.0,5.3,54.3
Connection_5,44670066,False,4.2,0,4.2,3.3,29.9
Limited,44670068,False,9.8,0,9.8,12.2,153.9
 _6,45777671,False,1.6,0,1.6,0.9,61.4
Glades,245530666,False,14.2,1,14.2,103.1,666.7
Snake,419781069,False,7.7,0,7.7,13.1,134.2
Switch,419781070,False,17.7,0,17.7,136.2,727.3
Whistler,419781072,False,19.3,0,19.3,144.1,776.4
Upper Fast Track,419781073,False,18.5,0,18.5,126.7,810.7
 _7,419786145,False,2.8,0,2.8,2.8,90.9
Rattler,419786157,False,12.0,0,12.0,11.3,72.6
Runaround,419786846,False,9.1,0,9.1,12.4,144.1
