name,id,is_area,difficulty,difficulty_modifier,steepest_pitch,vert,length
Rookie's Ridge,554389088,True,6.9,0,6.9,17.4,209.7
Geronimo,554389089,False,11.6,0,11.6,19.5,153.3
Bunny,554389090,False,6.4,0,6.4,7.5,95.0
Acorn,554389091,False,5.3,0,5.3,7.8,95.0
Old Main,554389092,False,13.2,0,13.2,103.8,598.9
Black Hawk,554389093,False,16.2,0,16.2,69.8,307.9
Acorn_0,554389094,False,16.8,0,16.8,22.5,89.2
Fever,554389095,False,16.0,0,16.0,48.1,232.2
Eagle,554389096,False,26.6,0,26.6,60.7,247.9
Mine Shaft,554389097,False,20.9,0,20.9,60.2,272.0
Moser,554389098,False,14.2,0,14.2,62.1,325.9
Fox,554389099,False,20.4,0,20.4,60.8,226.6
Buck,554389100,False,17.6,0,17.6,45.5,232.2
Catwalk,554389101,False,15.7,0,15.7,50.0,187.5
Apache,554389102,False,24.8,0,24.8,125.3,503.8
Warpath,554389103,False,32.8,0,32.8,125.0,471.4
Crazy horse,554389104,False,25.2,0,25.2,122.4,499.2
Rookie's Ridge_1,554664958,True,21.4,0,21.4,51.4,283.4
