name,id,is_area,difficulty,difficulty_modifier,steepest_pitch,vert,length
Scramble,143897015,False,19.1,0,19.1,117.5,493.7
No Grit,143897019,False,18.8,0,18.8,53.9,300.7
Tree Line,143897020,False,20.8,0,20.8,97.1,424.5
Psyched,143897021,False,30.4,0,30.4,158.6,573.5
 _0,143897022,False,15.4,0,15.4,8.4,31.2
Main Street,143897023,False,16.1,0,16.1,29.3,180.5
Ciao,143897024,False,29.4,0,29.4,257.9,813.5
Hassle,143897025,False,20.1,0,20.1,52.1,164.7
Upper Bobby's Run,143897027,False,20.9,0,20.9,138.7,460.5
Sun Run,143897028,False,15.6,0,15.6,43.1,184.7
Bail Out,143897029,False,10.2,0,10.2,22.4,141.8
Tree Line_1,143897030,False,20.4,0,20.4,112.9,457.6
Palmer's Way,143897031,False,11.8,0,11.8,14.2,90.5
Ruthie's Run,143897032,False,19.3,0,19.3,39.6,143.7
True Grit,143897033,False,34.9,0,34.9,265.4,671.1
Oblivion,143897035,False,22.6,0,22.6,227.5,1062.5
Gema,143897037,False,29.7,0,29.7,207.2,514.7
 _2,143900335,False,24.4,0,24.4,51.1,156.4
Lower Sel's Choice,143900337,False,24.3,0,24.3,125.7,427.6
Utter Abandon,143900338,False,26.5,0,26.5,224.7,757.0
Upper Sel's Choice,143900339,False,25.4,0,25.4,195.9,667.4
The Chute,143900342,False,28.9,0,28.9,163.0,551.9
 _3,143900343,False,20.5,0,20.5,56.8,244.0
Siegel Street,143900344,False,14.4,0,14.4,37.0,209.3
Tommy's World Cup Run,143900345,False,19.3,0,19.3,84.9,334.0
Upper Valley Run,143937994,False,25.1,0,25.1,81.4,392.4
Exhibition,143937995,False,25.0,0,25.0,152.3,584.0
South Street,143937996,False,17.7,0,17.7,58.6,323.6
Higher Ground,143937997,False,24.0,0,24.0,89.3,391.4
Revalation,143937998,False,16.3,0,16.3,31.8,209.3
Lower White Caps,143937999,False,22.4,0,22.4,164.6,591.9
Rock Island,143938000,False,18.1,0,18.1,140.6,794.5
 _4,143938001,False,7.8,0,7.8,7.6,57.4
Valley Run,143938002,False,16.2,0,16.2,171.5,989.6
Baseway,143938003,False,24.8,0,24.8,36.3,231.1
Lower Bobby's Run,143938005,False,32.3,0,32.3,171.1,469.2
Stillness,143938006,False,16.0,0,16.0,172.6,1109.9
Kinderpark,143938372,False,8.1,0,8.1,11.3,87.6
Tippacanoe,143938373,False,27.6,0,27.6,205.2,585.9
Sidewinder,143938374,False,13.9,0,13.9,30.7,244.2
White Caps,143938375,False,24.1,0,24.1,132.3,419.6
Tangent,143938376,False,17.4,0,17.4,94.8,369.0
Periphery,143938377,False,24.8,0,24.8,228.5,713.4
Old Tecumseh,143938378,False,21.8,0,21.8,278.0,1004.9
Leroy's Loop,143938379,False,10.2,0,10.2,46.7,370.2
 _5,143938381,False,0.0,0,0.0,0.0,9.6
And Tyler Too,143938382,False,27.6,0,27.6,176.2,536.4
Shortcut,143938383,False,0.9,0,0.9,0.7,45.7
The Pasture,143938384,False,8.2,0,8.2,29.7,238.2
Grime's Way,143938385,False,17.8,0,17.8,47.7,275.8
 _6,143938386,False,2.0,0,2.0,1.0,31.0
Lower Periphery,143938387,False,18.8,0,18.8,137.8,750.1
 _7,143938388,False,0.4,0,0.4,0.1,15.4
Terry's Trail,143938389,False,16.0,0,16.0,52.6,246.8
 _8,143938390,False,2.3,0,2.3,2.1,98.6
Stemtation,143938391,False,11.8,0,11.8,44.0,263.4
The Boneyard,143938392,False,27.8,0,27.8,109.2,413.3
Lower Tippy,143938393,False,22.1,0,22.1,115.4,468.0
 _9,143938495,False,15.6,0,15.6,30.7,126.5
 _10,143938496,False,16.9,0,16.9,11.0,38.6
Preston's Path,554576045,False,24.1,0,24.1,75.4,219.2
Chandler's Way,766381842,False,18.0,0,18.0,105.3,782.0
Bourbon Street,766381843,False,17.9,0,17.9,164.5,1088.7
Wayne Wong Way,766381844,False,28.4,0,28.4,103.0,326.4
Clean Shaven,766381845,False,27.2,0,27.2,111.6,411.1
Governor's Run,766381846,False,21.5,0,21.5,231.7,1022.8
Piano Man,766381847,False,24.2,0,24.2,110.5,371.6
Calvert's Crossing,766381848,False,26.3,0,26.3,101.0,318.1
Pfosi's Folly,766381849,False,27.2,0,27.2,124.9,415.9
Ruffled Feather's,766381850,False,23.0,0,23.0,110.8,406.5
Pfosi's Folly_11,766381851,False,10.8,0,10.8,28.0,201.7
Mean Jean's Ravine,766381852,False,13.1,0,13.1,38.5,195.0
Psyched Out,910146358,False,25.6,0,25.6,50.9,134.2
 _12,910146359,False,30.7,1,30.7,118.1,336.8
 _13,910146360,False,25.7,1,25.7,86.2,315.1
 _14,910146361,False,25.8,1,25.8,144.2,412.9
 _15,910146362,False,30.8,1,30.8,172.3,486.0
 _16,910146363,False,22.6,1,22.6,77.7,244.4
Furgal's Forest,910146364,False,25.0,1,25.0,96.4,285.9
