name,id,is_area,difficulty,difficulty_modifier,steepest_pitch,vert,length
Spur Run,17137705,False,15.9,0,15.9,196.7,2282.9
Lil' Rodeo Terrain Park,144866024,False,12.1,0,12.1,55.8,407.5
Voo Doo,144866025,False,27.6,0,27.6,178.1,669.5
Vogue,144866026,False,22.8,0,22.8,157.2,604.3
Short Cut,144866027,False,10.5,0,10.5,77.9,735.1
Jess' Cutoff,144866028,False,15.8,0,15.8,15.0,70.3
All Out,144866030,False,22.8,0,22.8,182.6,625.1
See Me,144866031,False,25.4,0,25.4,182.6,617.0
Sitz,144866032,False,22.0,0,22.0,80.3,257.7
Headwall North,144866033,False,17.4,0,17.4,37.8,172.4
Lower Valley View,144866035,False,25.8,0,25.8,248.2,1069.8
Stampede,144866036,False,13.0,0,13.0,76.7,648.9
Bear Claw,144866037,False,10.7,0,10.7,6.3,109.4
Bashor,144866397,False,23.9,0,23.9,88.5,381.1
Valley View,202360638,False,30.6,0,30.6,278.6,918.1
Heavenly Daze,202360995,False,22.7,0,22.7,305.7,1056.4
Concentration,202360996,False,30.8,0,30.8,249.5,543.7
Eagle's Nest,202360997,False,24.3,0,24.3,139.3,421.7
Vagabond,202360998,False,23.8,0,23.8,482.7,1869.1
Mother Nature,202360999,False,31.2,0,31.2,102.7,229.1
Between,202361000,False,15.5,0,15.5,19.6,176.4
Betwixt,202361001,False,15.0,0,15.0,99.7,813.2
Vertigo,202361002,False,29.5,0,29.5,229.9,504.0
Surprise,202361003,False,22.2,0,22.2,93.4,323.4
Oops,202361004,False,28.7,0,28.7,130.4,280.8
Lower Concentration,202361005,False,22.5,0,22.5,153.9,601.5
Big Foot,202361006,False,18.7,0,18.7,49.8,201.2
Ted's Ridge,202361007,False,26.7,0,26.7,124.0,311.1
Why Not,238398868,False,21.7,0,21.7,496.7,4640.4
Sunnyside,244647195,False,24.6,0,24.6,246.2,760.2
Giggle Gulch,252080849,False,15.7,0,15.7,116.7,734.1
BC Ski Way,252080850,False,18.8,0,18.8,191.3,1800.9
Lower Rainbow,252080854,False,22.6,0,22.6,203.3,859.9
White Out,252080855,False,26.4,0,26.4,191.0,527.4
 _0,252080856,False,15.9,0,15.9,45.4,317.1
Blizzard,252080857,False,20.9,0,20.9,104.5,335.6
Norther,252080858,False,17.9,0,17.9,93.0,344.0
 _1,376743396,False,13.4,0,13.4,59.9,385.5
Pup,376743397,False,22.6,0,22.6,86.2,376.5
 _2,376743398,False,21.6,0,21.6,137.4,448.0
 _3,376743399,False,21.0,0,21.0,41.8,335.0
 _4,376743401,False,6.0,0,6.0,9.3,118.0
Chaps,376743402,False,26.8,0,26.8,111.6,270.1
 _5,376743403,False,12.2,0,12.2,34.3,334.8
Sundial,376743404,False,17.0,0,17.0,150.6,890.4
Cub,376743405,False,15.8,0,15.8,92.9,447.2
Buckshot,376743407,False,21.4,0,21.4,84.9,360.8
1 O'Clock,376743408,False,24.8,0,24.8,167.5,549.4
2 O'Clock,376743409,False,26.9,0,26.9,197.7,603.4
3 O'Clock,376743410,False,30.2,0,30.2,437.8,1073.4
BC Liftline,376743411,False,24.6,0,24.6,131.6,365.3
Tomahawk,376743412,False,14.4,0,14.4,133.2,880.2
Broadway,376743413,False,15.4,0,15.4,158.2,1155.3
Buddy's Run,376743414,False,25.2,0,25.2,412.7,1652.2
Storm Peak Challenge Road,376743416,False,8.2,0,8.2,58.2,605.2
Cyclone,376743417,False,26.9,0,26.9,204.3,605.9
Daybreak,376743418,False,23.6,0,23.6,216.7,953.3
Drop Out,376743419,False,29.4,0,29.4,236.4,712.4
Dusk,376743420,False,18.1,0,18.1,91.1,377.0
Fawn,376743421,False,16.2,0,16.2,73.9,380.1
Flatout,376743422,False,10.3,0,10.3,30.3,621.2
Flintlock,376743423,False,21.4,0,21.4,348.4,1600.9
High Noon,376743424,False,23.4,0,23.4,272.9,1277.0
Huffman's,376743425,False,19.7,0,19.7,65.6,230.6
Hurricane,376743426,False,26.0,0,26.0,258.6,650.1
Kuus' Cruise,376743427,False,34.6,1,34.6,488.6,1197.3
Longhorn,376743428,False,24.9,0,24.9,482.7,1567.7
Lower High Noon,376743429,False,22.6,0,22.6,248.2,912.3
Meadow Lane,376743430,False,12.9,0,12.9,45.1,332.1
Middle Rib,376743431,False,28.2,0,28.2,405.4,1381.3
Moonlight,376743432,False,19.8,0,19.8,148.1,665.3
