name,id,is_area,difficulty,difficulty_modifier,steepest_pitch,vert,length
Homestead Road,99957793,False,13.0,0,13.0,60.6,427.7
Homestead Road_0,99957805,False,15.9,0,15.9,530.0,4178.7
Under My Thumb,99957811,False,14.6,0,14.6,50.7,480.3
 _1,99957812,False,14.1,0,14.1,143.5,778.4
Westward Ho,99957814,False,22.4,0,22.4,264.2,1250.5
Spruce,99957819,False,15.2,0,15.2,56.1,323.3
 _2,99957821,False,18.6,0,18.6,87.9,340.2
Red Rover,99957824,False,19.9,0,19.9,358.0,2409.8
Larkspur,99957828,False,18.5,0,18.5,215.0,1117.5
Big Face Hallow,99957832,False,20.3,0,20.3,351.9,1672.7
Tiehack Trail,99957836,False,24.8,0,24.8,297.4,944.7
Sterner,99957838,False,22.4,0,22.4,267.0,867.0
Spruce Face,99957843,False,22.2,0,22.2,64.0,273.2
Superpipe,99957848,False,18.8,0,18.8,53.9,236.9
Government,99957851,False,16.4,0,16.4,66.0,303.2
Tiehack Parkway,99957858,False,20.4,0,20.4,111.1,686.6
Racer's Edge,99957861,False,24.8,0,24.8,335.7,1144.5
Javelin,99957867,False,23.0,0,23.0,262.9,871.9
 _3,99961330,False,22.0,0,22.0,82.0,1256.3
 _4,99961331,False,15.7,0,15.7,123.5,1100.8
Rabbit Run,99961332,False,8.2,0,8.2,20.1,271.4
Uncle chuck's Glades,99961333,False,18.4,1,18.4,132.7,780.8
Ptarmigan,99961334,False,24.3,0,24.3,263.8,913.5
 _5,99961335,False,18.8,0,18.8,127.1,595.9
Buckskin,99961336,False,18.7,0,18.7,286.8,1446.5
Jacob's Ladder,99961337,False,16.3,0,16.3,163.3,989.9
Camp Bird,99961338,False,18.5,0,18.5,187.1,965.0
Teaser,99961339,False,11.5,0,11.5,45.8,454.7
Savo,99961340,False,25.2,0,25.2,112.1,380.1
Magic Carpet,99962996,False,17.2,0,17.2,117.0,645.6
Sterner Gulch,99962997,False,17.0,0,17.0,241.3,1253.0
Eagle Hill,99962999,False,14.9,0,14.9,64.7,298.4
 _6,387980006,False,13.0,0,13.0,14.3,79.4
Timber Doodle Glade,772491592,False,21.5,1,21.5,212.6,743.2
No Problem,772491593,False,18.4,0,18.4,139.8,572.7
Friedl's,772491594,False,22.5,0,22.5,122.4,441.3
Ridge Trail,772491595,False,17.8,0,17.8,149.0,710.6
Lover's Lane,772491596,False,15.5,0,15.5,72.0,568.6
Midway Ave,772491597,False,18.9,0,18.9,96.7,375.4
Bear,772491598,False,18.2,0,18.2,185.6,1041.7
Lower Savo,772491599,False,20.8,0,20.8,90.5,423.6
Baby Doe,772491600,False,12.1,0,12.1,42.2,273.3
Columbine,772491601,False,17.9,0,17.9,112.1,547.1
Panda Hill,772491602,False,8.3,0,8.3,24.5,279.3
