name,id,is_area,difficulty,difficulty_modifier,steepest_pitch,vert,length
Dazzler,255089233,False,7.4,0,7.4,22.3,639.7
Muleskinner,255091340,False,28.2,0,28.2,214.9,624.3
Nymph,255091341,False,7.6,0,7.6,43.1,443.9
Black Beauty,255091532,False,25.1,0,25.1,258.3,795.8
Frostbbite,255091919,False,27.8,0,27.8,260.4,784.6
Warden's Worry,255092065,False,28.8,0,28.8,246.9,641.4
Tight Line,255092319,False,28.9,0,28.9,257.6,641.9
Supervisor,255092480,False,26.6,0,26.6,266.8,687.8
Family Secret,255094499,False,27.7,0,27.7,285.7,740.6
Firefly,255095036,False,18.9,0,18.9,30.5,390.9
Governor,255214570,False,29.3,0,29.3,162.0,471.3
Green Weaver,255215304,False,20.6,0,20.6,334.7,1641.9
Tri-Color,255216354,False,19.2,0,19.2,113.7,584.5
Mickey Finn,255216627,False,13.5,0,13.5,16.1,89.1
America,255219800,False,19.9,0,19.9,166.7,1227.3
Hudson Highway,255220326,False,11.3,0,11.3,24.3,204.9
Jitterbug,255220636,False,19.0,0,19.0,75.4,329.7
Grey Ghost,255221609,False,23.1,0,23.1,242.2,794.2
Hudson Highway_0,255222203,False,15.0,0,15.0,130.9,1116.7
Lower Hudson Highway,255222387,False,11.3,0,11.3,80.6,1093.1
Rock Pond,255222767,False,9.1,0,9.1,28.2,221.1
Morning Glory,255223084,False,17.4,0,17.4,138.0,1075.4
Morning Glory_1,255223258,False,6.2,0,6.2,25.7,519.5
Red Devil,255224614,False,22.5,0,22.5,202.6,906.8
Blue Devil,255224745,False,20.3,0,20.3,181.8,693.6
Silver Doctor,255224876,False,22.9,0,22.9,187.9,681.5
Parmachenee Belle,255225813,False,18.2,0,18.2,119.4,437.7
Doodlebug,255225814,False,20.1,0,20.1,58.8,183.1
The Pass,255225903,False,13.8,0,13.8,75.6,806.3
Sneaky Pete,255227112,False,21.5,0,21.5,46.4,231.5
Muddler,255227570,False,10.6,0,10.6,47.1,367.1
Golden Smelt,255232222,False,28.2,0,28.2,187.6,710.9
Royal Coachman,255232467,False,20.7,0,20.7,146.5,681.1
Royal Coachman_2,255232721,False,27.2,0,27.2,191.0,586.4
Grey Ghost_3,255234324,False,12.2,0,12.2,67.6,396.3
Wheeler,255234486,False,11.8,0,11.8,53.2,326.6
Montreal,255234978,False,15.4,0,15.4,23.9,120.9
Squirrel,255235229,False,13.9,0,13.9,17.8,82.6
Ghat,255235259,False,13.7,0,13.7,19.6,90.7
Professor,255239385,False,29.4,0,29.4,120.9,350.3
Professor_4,255240311,False,18.6,0,18.6,158.9,606.3
Jane Craig,255241095,False,29.9,0,29.9,110.3,301.8
Jane Craig_5,255241203,False,20.2,0,20.2,193.4,871.1
Peachy`s Peril,255242830,False,24.0,0,24.0,133.5,373.2
Peachy`s Peril_6,255261874,False,20.3,0,20.3,158.7,764.7
Col. Bates,255265836,False,19.1,0,19.1,54.5,278.8
Tight Line_7,255267684,False,17.3,0,17.3,151.6,952.3
Green Hornet,255267827,False,15.0,0,15.0,89.0,667.7
Green Hornet_8,255268425,False,9.4,0,9.4,68.2,515.1
Little Inky,255268426,False,14.0,0,14.0,18.0,178.9
Garrison Glades,255268427,True,10.0,1,10.0,29.8,222.4
Dusty Miller,255271954,False,8.6,0,8.6,29.2,247.8
Rooster`s,255271955,False,9.8,0,9.8,39.7,302.0
Candlestick,255271957,False,8.6,0,8.6,15.4,170.6
Dusty Miller_9,255272157,False,7.9,0,7.9,30.0,318.5
Hummer,255272158,False,7.8,0,7.8,18.6,228.1
Mrs. Duley Glades,255315501,True,6.0,1,6.0,21.7,224.2
Hornberg,255316267,False,10.2,0,10.2,29.5,392.9
Smelt,255316816,False,7.6,0,7.6,38.7,458.4
Streamer,255316923,False,11.0,0,11.0,28.7,229.5
Casablanca Glades and Chutes,255318483,True,25.6,1,25.6,243.6,686.5
 _10,844098390,False,6.3,0,6.3,10.3,110.5
Royal Tiger,844098391,False,9.9,0,9.9,96.8,805.8
Gee Whiz,844098392,False,7.7,0,7.7,64.8,609.4
 _11,844098393,False,7.6,0,7.6,14.5,157.2
 _12,844098394,False,6.4,0,6.4,6.7,107.6
Bee Wee Pass,844098395,False,6.7,0,6.7,8.2,174.9
 _13,844098396,False,31.2,0,31.2,72.6,181.7
 _14,844098397,False,20.0,0,20.0,23.6,68.1
 _15,844098398,False,16.5,0,16.5,28.1,125.8
 _16,844098399,False,12.5,0,12.5,23.3,232.1
NW Pass,844098400,False,10.7,0,10.7,20.9,566.4
Intimiador,963215782,False,24.0,1,24.0,217.2,593.6
Nightmare,963215783,False,23.2,1,23.2,203.0,585.6
Dark Wizard,963215784,False,26.8,1,26.8,104.1,237.2
Thrombosis,963215785,False,32.2,1,32.2,149.2,456.0
 _17,963215786,False,18.8,0,18.8,43.6,147.2
 _18,963215787,False,15.8,0,15.8,42.7,217.9
Wooly Bugger,963215788,False,25.7,1,25.7,124.0,686.6
