name,id,is_area,difficulty,difficulty_modifier,steepest_pitch,vert,length
Wasp,915561775,False,16.8,0,16.8,62.7,345.5
Hugh's Run,915561776,False,16.2,0,16.2,51.5,277.7
Upper Hornet,915561777,False,18.5,0,18.5,35.7,197.8
Lower Hornet,915561778,False,12.9,0,12.9,26.4,137.7
Lower Yellow Jacket,915561779,False,9.2,0,9.2,7.8,64.5
Honey Comb,915561780,False,14.0,0,14.0,29.4,137.4
Upper Yellow Jacket,915561781,False,19.6,0,19.6,54.8,234.6
Roger's Chute,915561782,False,15.5,0,15.5,63.5,312.4
Stinger,915561783,False,17.3,0,17.3,63.3,324.8
Queen,915561784,False,16.2,0,16.2,46.1,251.4
Drone,915561785,True,9.4,0,9.4,17.9,137.5
Duke's Yard,915561786,False,17.8,0,17.8,59.3,379.8
Evvy's Glades,915561787,False,19.4,1,19.4,28.1,123.8
The Pipe,915561788,False,14.8,0,14.8,31.1,188.2
Bumble Bee,915561789,False,8.5,0,8.5,13.6,115.6
