name,id,is_area,difficulty,difficulty_modifier,steepest_pitch,vert,length
Ralph's Run,95421572,False,14.7,0,14.7,183.2,1260.1
Look Mom,95421574,False,14.9,0,14.9,103.9,562.9
Challenger,95421575,False,15.4,0,15.4,183.2,1139.5
 _0,95438167,False,7.6,0,7.6,5.2,40.2
10th Mountain Trail,95438169,False,13.1,0,13.1,36.1,207.5
Lower Smith Walton,95438171,False,17.3,0,17.3,133.9,725.0
Frannie's Folly,95438172,False,14.9,0,14.9,92.0,483.5
Conifer Connection,95438173,False,24.1,0,24.1,171.3,829.6
 _1,95438174,False,13.1,0,13.1,12.6,61.6
10th Mountain Trail_2,95438175,False,23.2,0,23.2,118.5,437.8
Balance Rock,95533848,False,16.6,0,16.6,102.3,552.0
Smith Walton,95533852,False,26.8,0,26.8,153.7,681.1
Sundowner,95533854,False,9.6,0,9.6,86.2,781.5
Indian Summer,95533858,False,9.8,0,9.8,71.9,570.8
Lower Conifer Connection,95533861,False,23.6,0,23.6,116.1,652.8
Hitchcock Trail,96277732,False,17.3,0,17.3,183.0,1175.6
Piece Of Cake,96372762,False,16.0,0,16.0,76.3,388.4
Roper's Road,143792400,False,10.9,0,10.9,22.8,201.3
Mass Pike,143792665,False,8.2,0,8.2,40.1,573.3
Frannie's Folly_3,331856203,False,6.8,0,6.8,3.5,31.0
Lower Balance Rock,331856205,False,13.6,0,13.6,43.8,246.2
Middle Balance Rock,331856208,False,19.2,0,19.2,45.3,269.9
Ollie's Area,470107534,False,11.9,0,11.9,8.3,86.9
Easy Rider,470107869,False,7.1,0,7.1,8.3,102.9
Lower 10th Mountain,480546870,False,20.1,0,20.1,126.5,677.5
Oxbow Chute,480547474,False,19.6,0,19.6,54.0,226.0
Salamander Cutoff,480547532,False,16.5,0,16.5,65.9,347.0
Norm's Way,545141947,False,14.4,0,14.4,47.6,229.0
Roper's Road_4,545485312,False,7.7,0,7.7,61.3,640.8
Shenanigans,910263846,False,14.5,0,14.5,69.2,329.1
