name,id,is_area,difficulty,difficulty_modifier,steepest_pitch,vert,length
Moose Return,183432644,False,3.2,0,3.2,0.8,37.5
White Wolf,778337240,False,21.8,0,21.8,220.1,953.9
Moose Meadows,778337242,False,22.1,0,22.1,101.7,443.3
Lower Meadows,778337243,False,21.6,0,21.6,44.6,233.8
Caribou Curve,778337244,False,19.7,0,19.7,125.1,458.3
Antler Alley,778337245,False,16.0,0,16.0,84.0,481.2
Moose Glade,778337246,False,23.9,1,23.9,115.1,546.3
Cross Cut,778337247,False,8.6,0,8.6,36.0,588.8
Upper Caribou,778337248,False,17.2,0,17.2,164.8,751.0
Lower Caribou,778337249,False,23.3,0,23.3,70.5,474.3
Upper Cascade,778337250,False,18.1,0,18.1,154.9,732.5
Lower Cascade,778337251,False,23.6,0,23.6,55.6,332.9
Second Cut,778337252,False,12.1,0,12.1,23.6,172.9
Coyote,778337253,False,18.7,0,18.7,74.4,599.7
Caribou Return,778337254,False,10.5,0,10.5,35.4,386.4
The Stash,778337255,False,20.2,0,20.2,67.4,457.9
Lighthouse,778337256,False,20.4,0,20.4,136.3,633.6
Pup,778337257,False,16.7,0,16.7,35.3,154.3
Red Rider,778337258,False,19.5,0,19.5,109.7,425.5
Wolf Den,778337259,False,12.3,0,12.3,36.5,194.7
Huff'n Puff,778337260,False,14.5,0,14.5,78.4,451.9
Moose Crossing,778337261,False,19.5,0,19.5,89.5,383.7
Holy Cow,778337262,False,25.3,0,25.3,62.7,249.3
Glade Access,778337263,False,13.8,1,13.8,22.8,148.2
First Cut,778337264,False,7.4,0,7.4,11.2,139.1
Meadows Access,778337266,False,16.9,0,16.9,26.8,132.9
Mark's Run,778337267,False,13.1,0,13.1,28.2,137.6
Upper Bull Run,778337268,False,19.6,0,19.6,84.5,347.8
Lower Bull Run,778337269,False,23.5,0,23.5,93.9,369.2
Upper Grizzly,778337270,False,23.3,0,23.3,57.4,179.0
Lower Grizzly,778337271,False,25.5,0,25.5,125.3,543.7
Moose Drop,778337272,False,23.3,0,23.3,89.7,325.9
Line of Bull,778337273,False,18.1,0,18.1,84.1,360.4
Lynx,778337274,False,20.0,0,20.0,84.0,326.6
Cougar,778337275,False,28.2,0,28.2,115.8,492.0
Bobcat,778337276,False,25.8,0,25.8,80.4,371.8
Timberwolf,778337277,False,20.2,0,20.2,81.6,308.5
Buckshot,778337278,False,26.3,0,26.3,62.9,227.5
Moose Tracks,778337279,False,19.9,0,19.9,70.4,323.0
Moose Return_1,778337280,False,17.7,0,17.7,91.8,724.9
Moose Access,778337281,False,10.5,0,10.5,82.3,1057.8
Cedar Ridge,778337282,False,19.2,0,19.2,77.1,268.8
Moose Maze,778337283,False,24.3,0,24.3,64.0,204.9
Red Fox,778337284,False,20.3,0,20.3,49.8,149.3
Bear's Den,778337285,False,24.0,0,24.0,75.5,272.1
Bear Claw,778337286,False,14.8,0,14.8,29.3,138.7
Cowabunga,778337287,False,19.7,0,19.7,36.9,129.9
Valley Run,778337288,False,9.5,0,9.5,33.6,635.4
The Plunge,778337289,False,38.7,0,38.7,83.5,168.0
Freefall,778337290,False,37.4,0,37.4,81.4,186.2
Adrenaline,778337291,False,31.5,0,31.5,72.2,184.7
Bridge Run,778337292,False,19.2,0,19.2,129.8,735.6
Lower Bridge Run,778337293,False,16.3,0,16.3,57.5,346.7
Timberjack,778337294,False,17.8,0,17.8,39.3,220.6
River Run,778337295,False,18.1,0,18.1,56.6,338.9
Short Shot,778337296,False,9.1,0,9.1,9.8,95.8
Mogen,778337297,False,13.8,0,13.8,76.9,500.2
Lodge Run,778337298,False,17.1,0,17.1,72.3,666.4
Charlotte's Web,778337299,False,15.4,0,15.4,45.8,209.8
Dipsey Doodle,778337300,False,13.9,0,13.9,78.5,591.7
Expert's Cutoff,778337301,False,30.1,0,30.1,80.3,266.9
Upper Hari-Kari,778337302,False,28.4,0,28.4,44.0,138.1
Lower Hari-Kari,778337303,False,25.0,0,25.0,64.9,209.9
Split Rock,778337304,False,29.4,0,29.4,47.8,149.9
Chris's Couloir,778337305,False,24.2,0,24.2,80.9,299.1
Upper Koo-Koo,778337306,False,25.0,0,25.0,49.3,157.5
Lower Koo-Koo,778337307,False,19.9,0,19.9,63.8,208.7
Caroline's Challenge,778337308,False,28.3,0,28.3,87.7,246.9
George's,778337310,False,25.2,0,25.2,92.1,261.4
