name,id,is_area,difficulty,difficulty_modifier,steepest_pitch,vert,length
Lovers Lane,547309095,False,11.0,0,11.0,73.8,738.8
Wildcat,547309096,False,22.1,0,22.1,53.6,415.3
Eagle's Lair,547309097,False,22.7,0,22.7,35.7,180.3
Bull's Run,547309098,False,11.9,0,11.9,31.6,316.6
Timber Wolf,547309100,False,23.5,0,23.5,46.2,151.9
Competition,547309101,False,17.2,0,17.2,69.2,372.8
The Face,547309103,False,34.4,0,34.4,48.6,131.6
Sunset Run,547309104,False,16.2,0,16.2,46.5,430.2
Evergreen,547309106,False,16.6,0,16.6,23.8,165.3
Blackberry Pass,547309107,False,23.0,0,23.0,39.8,145.6
Santa Fe,547309108,False,17.0,0,17.0,40.3,212.8
Fawn Meadow,547309109,False,13.5,0,13.5,27.2,142.4
Little Thunder,547309112,False,12.5,0,12.5,19.5,131.8
Fools Delight,547309113,False,32.9,0,32.9,63.8,163.5
Deer Pasture,547309114,False,10.5,0,10.5,23.7,258.7
Don's Drop,547309115,False,11.2,0,11.2,9.2,94.8
The Road,547309116,False,16.1,0,16.1,51.7,489.3
Sissy Schuss,547309117,False,12.4,0,12.4,40.6,318.9
