name,id,is_area,difficulty,difficulty_modifier,steepest_pitch,vert,length
Dipsy Doodle,423507037,False,27.8,0,27.8,205.2,935.2
Buckhorn,423507038,False,24.9,0,24.9,102.2,384.1
Cutoff,423507039,False,12.3,0,12.3,16.0,223.2
Midnight,423507040,False,20.7,0,20.7,115.8,464.2
Summit,423507041,False,29.1,0,29.1,108.4,271.6
Midway Road,423507042,False,17.1,0,17.1,70.8,527.9
North American,423507043,False,24.0,0,24.0,82.4,262.3
Pumphouse Hill,423507044,False,24.2,0,24.2,54.4,149.3
Spar Gulch,423507045,False,22.6,0,22.6,517.4,2199.3
Midway Road_0,423510561,False,13.3,0,13.3,25.5,365.9
Percy,423510562,False,33.1,0,33.1,83.0,173.7
Gretl's,423510563,False,21.9,0,21.9,73.8,234.4
Reds Run,423510565,False,32.3,0,32.3,154.1,341.3
FIS Trail,423510566,False,27.6,0,27.6,103.2,297.1
FIS Trail_1,423510567,False,28.3,0,28.3,97.1,264.0
FIS Trail_2,423510568,False,30.0,0,30.0,48.0,113.3
Ruthie's Run,423510569,False,31.5,0,31.5,414.2,1583.5
North American_3,423510570,False,15.7,0,15.7,46.8,243.6
Tourtelotte Park,423510571,False,22.6,0,22.6,60.1,194.3
Copper,423512821,False,19.9,0,19.9,304.1,1373.0
Copper Bowl,423512822,False,26.1,0,26.1,337.9,1145.7
1 &amp; 2 Leaf,423512824,False,13.8,0,13.8,189.1,1194.0
Lazy Boy,423512825,False,23.1,0,23.1,56.6,168.5
Silver Bell,423523528,False,18.4,0,18.4,266.2,1219.1
Pussyfoot,423523529,False,24.3,0,24.3,144.4,593.7
Lud's Lane,423526651,False,11.7,0,11.7,24.9,556.6
Walsh's,423526654,False,34.7,0,34.7,186.9,431.4
North Star,423526657,False,27.5,0,27.5,254.3,1333.9
Hyrup's,423526660,False,35.8,0,35.8,143.9,313.0
Kristi,423526663,False,41.4,0,41.4,118.7,234.8
Gent's Ridge,423526666,False,18.1,0,18.1,78.5,531.3
Glade #1,423526671,False,28.2,1,28.2,87.7,225.4
Glade #2,423526673,False,32.0,1,32.0,122.1,256.3
Jackpot,423526675,False,42.1,0,42.1,289.6,722.4
Kleenex Cornner,423526680,False,17.6,0,17.6,30.6,251.4
Blazing Star,423526681,False,22.6,0,22.6,60.7,196.7
Silver Dip,423526682,False,25.9,0,25.9,116.9,411.8
Deer Park,423526683,False,22.4,0,22.4,116.2,521.9
Blondie's,423526684,False,26.6,0,26.6,94.9,343.8
Back of Bell Cutt-off,423526685,False,10.1,0,10.1,22.1,386.7
Face of Bell Cut-off,423526686,False,19.7,0,19.7,85.7,479.5
Sunrise/Sunset,423526687,False,31.5,0,31.5,79.3,154.6
Tortilla Flats,423526688,True,19.3,0,19.3,57.0,234.1
Hanging Tree,423526689,False,31.9,0,31.9,82.5,152.0
Seibert's,423529140,False,33.6,0,33.6,99.5,225.3
Knowlton's,423529141,False,34.1,0,34.1,106.8,234.5
Back of Bell #1,423529142,False,33.4,0,33.4,124.7,307.0
Back of Bell #2,423529143,False,29.2,0,29.2,118.6,267.2
Keith Glen,423529144,False,32.7,0,32.7,100.9,217.4
Ridge of Bell,423529145,False,33.7,0,33.7,183.1,325.3
Nose of Bell,423529146,True,35.7,0,35.7,168.3,336.7
Face of Bell,423529147,True,36.5,0,36.5,154.2,287.7
Bell Meadow,423529148,True,34.1,0,34.1,174.9,370.8
Shoulder of Bell,423529149,False,37.4,0,37.4,158.2,317.1
Easy Chair,423529447,False,25.6,0,25.6,51.0,147.4
Bellissimo,423683133,False,15.3,0,15.3,44.9,290.1
Upper Roch Run,423694072,False,19.8,0,19.8,84.9,455.6
Summer Road,423694075,False,24.1,0,24.1,529.3,3500.5
Magnifico Road,423694091,False,31.1,0,31.1,73.4,468.8
Tower Ten Road,423694097,False,24.3,0,24.3,96.9,851.0
Strawpile,423694105,False,27.2,0,27.2,133.6,371.9
E. 5th Ave,423694108,False,32.8,0,32.8,94.5,245.0
Schuss Gully,423694111,False,21.4,0,21.4,102.6,592.1
Norway,423694115,False,30.2,0,30.2,93.7,214.6
West 5th Ave,423694118,False,27.7,0,27.7,84.4,259.0
Gene Reardon's Run,423694123,False,24.7,0,24.7,101.7,316.9
Roch Run,423694127,False,31.6,0,31.6,92.4,269.0
International,423694130,False,25.5,0,25.5,156.2,466.1
Schiller Road,423694133,False,23.0,0,23.0,162.1,794.3
Traynor Ridge,423694140,False,27.3,0,27.3,139.3,634.9
Traynors,423694144,True,38.1,0,38.1,228.5,472.3
Aztec,423698144,False,33.0,0,33.0,107.6,220.4
Spring Pitch,423698145,False,30.0,0,30.0,74.2,144.0
Lower Roch Run,423698146,False,33.0,0,33.0,107.5,245.8
Corkscrew Gully,423698147,False,30.2,0,30.2,128.1,277.7
Corkscrew,423698149,False,37.2,0,37.2,184.1,346.6
Super 8,423698150,False,40.0,0,40.0,90.5,145.2
Magnifico,423698151,False,35.2,0,35.2,153.5,328.1
Lazy8 Gully,423698153,False,25.5,0,25.5,80.9,204.0
FIS Slalom Hill,423698154,False,30.6,0,30.6,75.0,160.5
Franklin Dump,423698155,False,29.7,0,29.7,77.5,177.9
Normandy,423698157,False,26.4,0,26.4,63.3,162.6
Silver Rush,423698158,False,37.8,0,37.8,107.3,183.1
Silver Queen,423698159,False,35.5,0,35.5,214.6,433.1
1A Lift Line,423700003,False,37.4,0,37.4,94.8,146.1
Lower Corkscrew,423700004,False,32.3,0,32.3,41.6,96.9
Upper Little Nell,423700005,False,23.7,0,23.7,114.8,344.7
Lower Little Nell,423700006,False,19.1,0,19.1,93.7,412.9
Lower Little Nell_4,423700007,False,16.6,0,16.6,21.2,111.8
Lower Little Nell_5,423700008,False,20.5,0,20.5,21.1,100.9
Bear Paw,423700009,False,38.4,0,38.4,165.0,301.3
S1,423700010,False,35.9,0,35.9,156.5,257.7
Short Snort,423700011,False,35.8,0,35.8,137.4,290.2
Zaugg Dump,423700012,False,35.6,0,35.6,133.4,258.4
Perry's Prowl,423700013,False,35.8,0,35.8,156.8,263.9
Last Dollar,423700014,False,38.8,0,38.8,167.8,289.3
Glade #3,423701391,False,32.1,1,32.1,128.5,286.4
Silver Queen Dumps,423701392,True,33.1,0,33.1,140.8,291.8
Bingo Glades,423701393,True,34.2,1,34.2,237.5,494.9
Cone 1,423966020,False,37.7,0,37.7,161.6,296.2
Cone 2,423966021,False,38.1,0,38.1,144.0,249.0
Rayburn's,423966022,False,38.0,0,38.0,128.4,220.5
Bonnie Bell Dump,423966023,False,36.7,0,36.7,83.1,126.1
Wiggly Woods,423966024,True,25.6,0,25.6,76.9,213.7
Gent's Ridge_6,423966025,False,35.0,0,35.0,142.4,352.2
