name,id,is_area,difficulty,difficulty_modifier,steepest_pitch,vert,length
Drifter,643540361,False,13.0,0,13.0,102.8,777.8
Upper Jewett,643540362,False,27.4,0,27.4,78.4,272.2
Louise's Folly,643540363,False,27.4,0,27.4,131.5,712.7
Russell,643540364,False,15.7,0,15.7,46.1,220.3
Roberto's Chute,643540365,False,31.2,0,31.2,36.1,79.2
Easy Rider,643540366,False,16.5,0,16.5,41.6,180.1
Yokun Slope,643540367,False,16.7,0,16.7,34.7,160.0
Grand Slalom,643540368,False,22.9,0,22.9,130.7,497.3
North Slope,643540369,False,12.0,0,12.0,29.5,177.5
Harris Slope,643540370,False,13.0,0,13.0,22.5,114.3
Nikki's Run,643540371,False,24.4,0,24.4,60.0,181.3
Upper Beeline,643540372,False,23.2,0,23.2,47.7,193.9
Lower Beeline,643540373,False,14.3,0,14.3,57.2,277.6
Main Street,643540374,False,16.7,0,16.7,88.8,411.6
East Slope,643540375,False,16.2,0,16.2,27.6,144.0
Parker Trail,643540376,False,21.7,0,21.7,58.4,202.8
Tube Town,643540377,False,10.5,0,10.5,10.7,91.0
Court's Area,643540378,False,7.7,0,7.7,6.8,65.7
