name,id,is_area,difficulty,difficulty_modifier,steepest_pitch,vert,length
Ross,275341523,False,27.9,0,27.9,209.9,908.6
The Funnel,275341525,False,17.0,1,17.0,63.2,262.3
Lang,275341527,False,16.6,0,16.6,116.5,640.1
RTA,275341529,False,23.5,0,23.5,49.5,175.0
Proctor Glades,275341531,False,29.4,1,29.4,90.7,323.9
Upper Loop,275341533,False,18.9,0,18.9,56.2,279.5
Allen,275341535,False,27.7,0,27.7,222.2,856.6
Cameron,275341537,False,26.4,0,26.4,92.8,356.2
Lower Loop,275341540,False,17.0,0,17.0,49.0,347.6
Kelton,275341542,False,25.4,0,25.4,108.6,421.1
Ross Glades,275341544,False,31.3,1,31.3,86.2,220.1
Proctor,275341546,False,21.8,0,21.8,249.0,1614.9
Hadley,275341549,False,32.9,0,32.9,112.0,491.5
Voter,275342576,False,17.8,0,17.8,239.0,1627.9
Flecher,275342577,False,17.8,0,17.8,34.5,151.8
Wissler,275342578,False,13.9,0,13.9,159.1,1358.2
Youngman,275342579,False,28.5,0,28.5,268.7,1476.1
Lift Line,275342580,False,25.5,0,25.5,246.0,1006.0
Meredeth,275342581,False,16.5,0,16.5,183.2,1327.0
La Force,275342582,False,22.9,0,22.9,112.8,403.8
 _0,444989208,False,10.4,0,10.4,6.8,63.0
