name,id,is_area,difficulty,difficulty_modifier,steepest_pitch,vert,length
Canyon Trail,299167683,False,22.1,0,22.1,268.3,1720.1
Water Line Road,299167842,False,9.3,0,9.3,21.3,202.4
Canyon Trail_1,299167843,False,10.2,0,10.2,47.0,428.6
Carson,330816180,False,39.3,0,39.3,324.0,780.7
 _2,330816181,False,5.8,0,5.8,8.1,109.5
Lottie Johl,330816182,False,20.2,0,20.2,225.6,937.1
Baby Face,330816183,False,16.7,0,16.7,66.1,442.5
Bodle,330816184,False,19.4,0,19.4,245.8,1244.6
Carson Cutoff,330816185,False,31.4,0,31.4,130.5,362.7
Chaparral,330816186,False,21.4,0,21.4,125.5,469.1
Cutback,330816187,False,10.1,0,10.1,24.1,366.2
Davos Drop,330816188,False,31.6,0,31.6,298.0,1054.2
Deer Bowl,330816189,False,32.6,0,32.6,195.4,592.6
Gull Canyon,330816190,False,30.4,0,30.4,245.8,653.8
Gunsmoke,330816191,False,18.3,0,18.3,235.9,1041.2
Matterhorn,330816192,False,28.0,0,28.0,300.6,1337.4
Rainbow Ridge,330816193,False,11.6,0,11.6,59.4,942.6
River Run,330816194,False,10.6,0,10.6,100.1,875.6
Rosa Mae,330816195,False,19.7,0,19.7,245.9,1244.0
Schatzi,330816196,False,20.1,0,20.1,91.6,483.4
Schatzi_3,330816197,False,27.9,0,27.9,192.1,650.1
Silverado,330816198,False,15.0,0,15.0,334.1,2432.0
Sunrise,330816199,False,17.4,0,17.4,299.0,1841.8
Sunset,330816200,False,31.2,0,31.2,262.1,939.1
The Face,330816201,False,35.8,0,35.8,361.1,836.9
Chalet,330857231,False,15.8,0,15.8,130.0,868.6
Desperado,330857232,False,8.5,0,8.5,67.3,979.9
Lower Carson,330857233,False,17.4,0,17.4,82.4,376.7
Powder Chute,330857235,False,36.3,0,36.3,123.6,315.3
Pro Bowl,330857236,False,33.8,0,33.8,118.6,289.6
