name,id,is_area,difficulty,difficulty_modifier,steepest_pitch,vert,length
B Slope,392493969,False,16.7,0,16.7,54.9,332.2
Bunny Buster,392493970,False,7.8,0,7.8,36.4,488.3
Lower Timber Trail,392493973,False,10.1,0,10.1,39.7,362.2
Sissy Schuss,392493975,False,10.3,0,10.3,26.3,370.3
Timber Spur,392493978,False,15.8,0,15.8,37.9,155.5
Timber Trail,392493979,False,14.1,0,14.1,178.0,1287.9
Gravity,471539975,False,23.7,0,23.7,177.8,639.5
Upper Valley Vista,471539976,False,22.8,0,22.8,69.8,221.7
Allegheny Alley,651081820,False,12.1,0,12.1,33.2,310.1
Meadows 1,651084686,False,22.0,0,22.0,135.5,768.0
Meadows 2,651084687,False,22.3,0,22.3,100.9,441.4
Meadows 3,651084689,False,20.4,0,20.4,59.8,360.0
Dark Side of the Moon,651084691,False,19.0,0,19.0,160.5,1041.1
Old Canaan Curve,651084695,False,20.9,0,20.9,38.9,227.1
Lower Timber Trail_0,828543821,False,5.8,0,5.8,5.0,55.6
Valley View,828543822,False,15.6,0,15.6,74.0,370.4
 _1,828543823,False,7.8,0,7.8,11.2,181.0
 _2,828543824,False,4.2,0,4.2,5.1,99.5
Prosperity,828543825,False,22.6,0,22.6,126.2,500.4
Upper &quot;C&quot; Lift Line,1031681116,False,22.7,0,22.7,89.2,292.2
Chute,1031681118,False,20.1,0,20.1,57.7,200.2
 _3,1031681119,False,3.6,0,3.6,2.1,72.8
 _4,1031681120,False,3.9,0,3.9,1.6,15.2
Upper Canaan Curve,1031681121,False,13.5,0,13.5,45.8,229.7
Upper Spruce,1031681122,False,17.1,0,17.1,37.8,151.8
Face,1031681123,False,20.6,0,20.6,38.0,126.6
Ski Daddler,1031681124,False,19.2,0,19.2,49.8,190.2
Lower Canaan Curve,1031681125,False,12.0,0,12.0,33.2,215.8
Snow Fields,1031681126,False,13.7,0,13.7,64.8,338.0
Weiss Way Out,1031681127,False,3.5,0,3.5,2.6,134.9
