name,id,is_area,difficulty,difficulty_modifier,steepest_pitch,vert,length
Challenger,881665536,False,18.3,0,18.3,156.3,1002.2
Mac's Back,881665537,False,18.2,0,18.2,44.0,247.4
Mac's Back_5,881665538,False,14.3,0,14.3,43.2,271.0
Mac's Run,881665539,False,10.3,0,10.3,41.3,375.8
Mighty Mite,881665540,False,11.5,0,11.5,18.4,142.0
Playmate,881665541,False,19.1,0,19.1,32.3,155.0
Sidewinder,881665542,False,21.4,0,21.4,116.0,532.0
 _6,881665543,False,11.2,0,11.2,31.6,295.1
Decamp,881665544,False,27.6,0,27.6,115.9,326.6
Karl's Cutoff,881665545,False,6.3,0,6.3,4.5,48.4
Olympic,881665546,False,26.0,0,26.0,138.3,469.8
Skyride,881665547,False,24.2,0,24.2,130.6,473.1
Last Run,881665548,False,17.3,0,17.3,37.8,275.7
Helmer's,881665549,False,25.7,0,25.7,124.6,437.1
Bob's Bender,881665550,False,14.1,0,14.1,27.9,193.8
Racer,881665551,False,19.5,0,19.5,55.9,276.6
Upper God's Land,881665552,False,22.6,0,22.6,35.1,125.3
God's Land,881665553,False,20.8,0,20.8,73.0,283.8
Lost Trail,881665554,False,21.8,0,21.8,54.1,325.8
Hank's Hollow,881665555,False,22.9,0,22.9,25.9,113.9
Rambler,881665556,False,15.1,0,15.1,109.5,913.8
