name,id,is_area,difficulty,difficulty_modifier,steepest_pitch,vert,length
RMYP,391032244,False,38.4,0,38.4,475.7,955.2
Dolores,391032245,False,36.5,0,36.5,493.1,934.6
Bowling Alley,391032246,False,39.1,1,39.1,386.7,728.2
Tiger Main,391032247,False,32.7,0,32.7,287.1,556.8
Concussion,391032248,False,39.4,0,39.4,274.3,440.4
Sunset,391032249,False,36.0,0,36.0,523.6,891.6
Corn Factory,391032250,False,41.6,0,41.6,732.2,1657.4
The Maze,391032251,False,40.7,0,40.7,305.1,927.9
ski trail to base,391032252,False,31.4,1,31.4,178.5,914.2
Tiger Main_1,391032253,False,25.1,0,25.1,217.4,734.7
Tiger #1,391032254,False,31.0,0,31.0,99.7,188.2
Tiger #2,391032255,False,33.6,0,33.6,108.7,203.8
Tiger #3,391032256,False,37.4,0,37.4,120.9,225.1
Tiger #4,391032257,False,33.7,0,33.7,120.0,194.3
Tiger #5,391032258,False,37.7,0,37.7,176.0,268.4
Colorado,391032259,False,37.9,0,37.9,459.1,1085.2
Cabin,391032260,False,40.0,0,40.0,437.1,849.3
Raff,391032261,False,43.4,0,43.4,413.9,741.4
Riff,391032262,False,43.0,0,43.0,399.2,684.6
Waterfall,391032263,False,45.3,0,45.3,378.4,725.2
Mandatory Air,391032264,False,41.1,0,41.1,219.1,458.5
Two Smokes,391091423,False,51.2,0,51.2,209.0,457.3
Nightmare,391091425,False,35.5,0,35.5,228.2,608.4
The grande,391091426,False,36.4,0,36.4,328.5,491.3
Gnar Couloir,391091428,False,54.2,0,54.2,463.9,582.3
Hidden Valley,391091430,False,41.2,0,41.2,234.2,346.5
Fat Guy,391091431,False,48.1,0,48.1,159.0,212.0
Hell's Gate,391091433,False,37.5,0,37.5,53.6,119.3
Ramp,391091434,False,38.8,0,38.8,135.6,224.9
Tiger Claw,391091436,False,47.5,0,47.5,167.9,258.7
Gene Simmons,391091437,False,40.5,0,40.5,195.0,296.6
Eagle's Nest,391091438,False,38.4,1,38.4,192.5,301.9
 _2,391091439,False,31.1,0,31.1,115.7,265.3
Billboard #1,391091440,False,43.2,0,43.2,336.1,504.5
Billboard #4,391091441,False,45.5,0,45.5,426.3,610.0
Billboard #5,391091442,False,46.3,0,46.3,557.5,870.4
Billboard #3,391091443,False,43.8,0,43.8,416.8,583.6
Billboard #2,391091444,False,49.9,0,49.9,301.5,389.7
Spiltski,391091445,False,37.9,0,37.9,491.5,930.7
Rope,391091446,False,35.9,0,35.9,208.3,384.1
String,391091447,False,35.7,0,35.7,208.2,368.3
1/2 Track,391091448,False,36.6,0,36.6,276.5,557.1
1/2 Track_3,391091449,False,32.9,0,32.9,173.8,349.9
Pope Face,391115636,False,40.8,0,40.8,128.9,178.5
Rope Dee Dope #1,391115637,False,51.6,0,51.6,141.4,211.7
Rope Dee Dope #4,391115638,False,45.0,0,45.0,142.1,212.5
Rope Dee Dope #3,391115639,False,47.1,0,47.1,131.1,199.3
Rope Dee Dope #2,391115640,False,56.7,0,56.7,140.7,209.1
 _4,391115641,False,41.8,0,41.8,317.8,740.5
 _5,391115642,False,41.8,0,41.8,280.9,483.7
Hanging Valley,391115643,False,44.2,0,44.2,261.9,336.4
 _6,391115644,False,38.0,0,38.0,286.9,604.8
The Lake,391115645,True,33.1,0,33.1,197.6,696.4
Zone 6,391115646,False,46.0,0,46.0,487.1,868.2
 _7,391115647,False,32.2,0,32.2,450.7,917.6
 _8,391115648,False,37.9,0,37.9,622.8,1148.8
 _9,391115649,False,37.2,0,37.2,180.9,291.2
Exit Road,391115650,False,15.6,0,15.6,222.4,2395.4
Ski to base,391115651,False,11.5,0,11.5,63.2,1621.4
RMYF,392810300,False,38.2,0,38.2,456.3,871.1
