name,id,is_area,difficulty,difficulty_modifier,steepest_pitch,vert,length
Bear Stroll,198369091,False,6.5,0,6.5,25.4,291.1
Easy Does It,198369094,False,12.7,0,12.7,31.4,188.0
Flag Spruce,198369097,False,4.0,0,4.0,9.9,179.0
Lower Almost Heaven,198369102,False,16.7,0,16.7,87.0,445.0
Lower Salamander,198369103,False,11.8,0,11.8,111.6,934.0
Off The Wall,198369105,False,25.6,0,25.6,138.5,469.3
Lower White Lightning,198369107,False,16.7,0,16.7,59.3,286.5
Upper Dew Drop,198369108,False,16.1,0,16.1,195.7,916.5
Upper Salamander,198369110,False,11.6,0,11.6,132.6,1130.4
Upper White Lightning,198369111,False,23.1,0,23.1,191.8,611.8
Thunder Snow Terrain Park,392493971,False,11.1,0,11.1,22.3,151.3
Lower Thunder Struck,392493972,False,18.1,0,18.1,79.7,384.8
Pearly Glades,392493974,False,16.9,1,16.9,84.2,407.0
Lower Dew Drop,392493976,False,15.9,0,15.9,82.0,404.9
The Drop,392493977,False,25.6,0,25.6,212.8,780.7
Twister,392493980,False,19.8,0,19.8,254.0,1426.9
Upper Almost Heaven,392493981,False,19.4,0,19.4,191.3,766.1
Upper Thunder Draft,392493983,False,20.3,0,20.3,183.6,616.0
Upper Thunder Struck,392493984,False,20.5,0,20.5,173.8,603.1
White Out,392493985,False,12.8,0,12.8,54.7,290.1
Winterset,392493986,False,12.6,0,12.6,87.3,811.4
Cherry Bowl,651084696,True,19.5,0,19.5,111.8,388.8
Winterset_0,968934658,False,6.6,0,6.6,8.7,121.2
Winterset_1,968934659,False,9.9,0,9.9,3.7,25.9
Upper Salamander_2,968934661,False,6.7,0,6.7,15.5,189.7
Beginner Area,1012582141,False,3.9,0,3.9,4.0,57.8
Ceiling,1012582142,False,4.3,0,4.3,6.8,128.3
Mid-Mountain Crossroad,1012582143,False,6.6,0,6.6,23.2,385.9
Snow Squall Terrain Park,1012582144,False,7.6,0,7.6,12.2,97.3
