name,id,is_area,difficulty,difficulty_modifier,steepest_pitch,vert,length
Lower Sawmill,17143728,False,8.8,0,8.8,31.3,319.5
Crystal,23259968,False,24.7,0,24.7,412.4,1645.9
Cimarron,23259986,False,27.7,0,27.7,376.8,1287.4
Spitfire,37353751,False,26.2,0,26.2,199.9,624.4
Corsair,37353752,False,27.1,0,27.1,189.9,489.9
Doublejack,37353753,False,26.3,0,26.3,301.9,1187.0
Pika,37353756,False,26.0,0,26.0,282.2,824.9
Crescendo,127129008,False,22.1,0,22.1,264.5,1109.5
Power line,127129009,False,17.6,0,17.6,163.9,772.8
Springmeier,127129010,False,17.7,0,17.7,163.9,787.8
Springmeier_0,127129011,False,16.1,0,16.1,89.7,405.0
Callie's Alley,127129013,False,30.2,0,30.2,110.4,370.6
Dyersville,127129014,False,12.6,0,12.6,56.9,315.8
Swinger,127129015,False,16.3,0,16.3,106.6,553.2
Spruce,127129016,False,26.8,0,26.8,264.8,1011.1
Twister,127129018,False,17.2,0,17.2,113.2,609.4
High Anxiety,127129288,False,27.6,0,27.6,139.0,409.6
Boreas,127129289,False,32.2,0,32.2,132.9,411.4
Rounder's,127129290,False,28.9,0,28.9,237.0,835.6
Little Johnny,127129292,False,29.7,0,29.7,360.3,1612.2
Pathfinder,127129646,False,18.2,0,18.2,170.5,1112.1
Duke's Run,127129647,False,22.7,0,22.7,188.0,752.6
Northstar,127129649,False,21.6,0,21.6,224.2,968.7
Dukes Run,127129650,False,21.6,0,21.6,42.9,143.0
White Crown,127131493,False,26.2,0,26.2,220.0,651.1
Debbie's Alley,127131494,False,32.4,0,32.4,148.0,297.6
Forget Me Not,127131496,False,26.1,0,26.1,209.0,632.5
Boundary Chutes,127131499,False,26.7,0,26.7,88.2,206.5
Ptarmigan,127131500,False,27.9,0,27.9,219.2,623.1
Lower Forget-Me-Not,127132083,False,18.0,0,18.0,120.1,807.7
Claimjumper,128929015,False,19.1,0,19.1,384.8,1951.5
Claimjumper_1,128929016,False,16.2,0,16.2,121.9,825.3
Pioneer,128929352,False,22.7,0,22.7,423.3,2389.6
Swan City,128929946,False,24.2,0,24.2,130.0,771.9
Fort Mary B,128929947,False,17.7,0,17.7,56.9,310.9
Wirepatch,128930452,False,24.3,0,24.3,322.4,1895.0
Lincoln Meadows,128930453,False,18.9,0,18.9,185.7,1112.5
Monte Cristo,128930454,False,17.6,0,17.6,151.9,718.0
Angels Rest,128930455,False,18.4,0,18.4,180.4,1105.1
Lower Boneyard,128932116,False,27.3,0,27.3,88.5,256.4
Lower Psychopath,128932117,False,25.1,0,25.1,109.9,361.0
Frosty's Freeway,128932118,False,24.2,0,24.2,208.2,873.5
Southern Cross,128932120,False,34.9,0,34.9,192.1,564.5
Mach 1,128932721,False,34.4,0,34.4,125.7,314.0
Goodbye Girl,128932722,False,33.0,0,33.0,129.6,274.7
Upper 4 o'clock,128932723,False,18.8,0,18.8,176.4,895.6
Tunnel,128932724,False,16.6,0,16.6,114.4,967.7
Rendezvous,128932725,False,23.9,0,23.9,100.0,379.2
Tiger,128932726,False,37.2,0,37.2,246.7,700.4
Gold King,128941949,False,21.8,0,21.8,368.6,1635.7
Cashier,128941952,False,17.5,0,17.5,343.2,1763.1
Columbia,128941954,False,21.6,0,21.6,214.6,882.1
Gondola Ski Back-Parking Lot Access,128941955,False,7.6,0,7.6,25.7,374.5
Volunteer,128941958,False,13.7,0,13.7,96.8,659.3
 _2,128941962,False,9.9,0,9.9,39.7,498.1
Upper Peak 8 Transfer,128941965,False,10.3,0,10.3,71.2,708.3
Lower 4 O'Clock,128941969,False,11.6,0,11.6,110.9,1088.7
American,128941971,False,23.4,0,23.4,176.7,619.3
Volunteer_3,128941974,False,20.9,0,20.9,171.5,633.5
Crosscut,128941977,False,19.3,0,19.3,55.1,307.8
American_4,128941978,False,14.1,0,14.1,100.0,488.7
Peerless,128941979,False,25.6,0,25.6,144.0,449.3
Bonanza,128941982,False,16.8,0,16.8,323.4,1572.9
Shock,128941984,False,14.4,0,14.4,22.8,106.8
Shock_5,128941985,False,25.9,0,25.9,68.0,197.4
